代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
002142.SZ,宁波银行,2010-01-04,8.74,8.37,-0.30,-3.4877
002142.SZ,宁波银行,2010-01-05,8.39,8.39,0.02,0.2370
002142.SZ,宁波银行,2010-01-06,8.33,8.20,-0.19,-2.2459
002142.SZ,宁波银行,2010-01-07,8.21,7.99,-0.21,-2.5393
002142.SZ,宁波银行,2010-01-08,7.96,8.13,0.14,1.7370
002142.SZ,宁波银行,2010-01-11,8.41,7.95,-0.18,-2.2561
002142.SZ,宁波银行,2010-01-12,7.95,7.85,-0.10,-1.2477
002142.SZ,宁波银行,2010-01-13,7.59,7.37,-0.48,-6.0644
002142.SZ,宁波银行,2010-01-14,7.37,7.49,0.12,1.6140
002142.SZ,宁波银行,2010-01-15,7.50,7.63,0.14,1.8531
002142.SZ,宁波银行,2010-01-18,7.62,7.50,-0.13,-1.6894
002142.SZ,宁波银行,2010-01-19,7.53,7.64,0.13,1.7845
002142.SZ,宁波银行,2010-01-20,7.66,7.42,-0.22,-2.8571
002142.SZ,宁波银行,2010-01-21,7.46,7.54,0.12,1.6043
002142.SZ,宁波银行,2010-01-22,7.44,8.02,0.48,6.3816
002142.SZ,宁波银行,2010-01-25,7.81,7.74,-0.27,-3.4014
002142.SZ,宁波银行,2010-01-26,7.75,7.93,0.19,2.4328
002142.SZ,宁波银行,2010-01-27,7.92,7.72,-0.22,-2.7500
002142.SZ,宁波银行,2010-01-28,7.63,7.52,-0.20,-2.5707
002142.SZ,宁波银行,2010-01-29,7.44,7.44,-0.08,-1.0554
002142.SZ,宁波银行,2010-02-01,7.44,7.17,-0.27,-3.6000
002142.SZ,宁波银行,2010-02-02,7.22,7.16,-0.00,-0.0692
002142.SZ,宁波银行,2010-02-03,7.14,7.45,0.29,4.0138
002142.SZ,宁波银行,2010-02-04,7.34,7.35,-0.10,-1.3972
002142.SZ,宁波银行,2010-02-05,7.19,7.41,0.06,0.8772
002142.SZ,宁波银行,2010-02-08,7.43,7.34,-0.07,-1.0033
002142.SZ,宁波银行,2010-02-09,7.32,7.50,0.16,2.2297
002142.SZ,宁波银行,2010-02-10,7.56,7.62,0.12,1.5863
002142.SZ,宁波银行,2010-02-11,7.62,7.53,-0.09,-1.2362
002142.SZ,宁波银行,2010-02-12,7.56,7.56,0.03,0.4611
002142.SZ,宁波银行,2010-02-22,7.48,7.43,-0.13,-1.7705
002142.SZ,宁波银行,2010-02-23,7.41,7.40,-0.03,-0.4005
002142.SZ,宁波银行,2010-02-24,7.34,7.49,0.09,1.2735
002142.SZ,宁波银行,2010-02-25,7.49,7.64,0.15,1.9854
002142.SZ,宁波银行,2010-02-26,7.62,7.58,-0.06,-0.7787
002142.SZ,宁波银行,2010-03-01,7.58,7.86,0.28,3.6625
002142.SZ,宁波银行,2010-03-02,7.88,7.90,0.04,0.5047
