代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
300023.SZ,宝德股份,2010-01-04,10.32,10.35,0.09,0.8532
300023.SZ,宝德股份,2010-01-05,10.37,10.24,-0.11,-1.0510
300023.SZ,宝德股份,2010-01-06,10.14,10.00,-0.24,-2.3834
300023.SZ,宝德股份,2010-01-07,10.00,9.80,-0.20,-2.0170
300023.SZ,宝德股份,2010-01-08,9.74,9.42,-0.38,-3.8732
300023.SZ,宝德股份,2010-01-11,9.35,9.37,-0.05,-0.5354
300023.SZ,宝德股份,2010-01-12,9.44,9.63,0.26,2.8045
300023.SZ,宝德股份,2010-01-13,9.55,9.53,-0.10,-1.0471
300023.SZ,宝德股份,2010-01-14,9.63,10.48,0.95,9.9972
300023.SZ,宝德股份,2010-01-15,10.47,10.55,0.07,0.6329
300023.SZ,宝德股份,2010-01-18,10.56,10.39,-0.16,-1.5346
300023.SZ,宝德股份,2010-01-19,10.40,10.06,-0.33,-3.1681
300023.SZ,宝德股份,2010-01-20,10.03,9.39,-0.66,-6.5963
300023.SZ,宝德股份,2010-01-21,9.42,9.50,0.11,1.1299
300023.SZ,宝德股份,2010-01-22,9.29,8.90,-0.61,-6.3687
300023.SZ,宝德股份,2010-01-25,8.90,8.90,0.00,0.0000
300023.SZ,宝德股份,2010-01-26,8.88,8.58,-0.32,-3.5501
300023.SZ,宝德股份,2010-01-27,8.57,8.53,-0.05,-0.5258
300023.SZ,宝德股份,2010-01-28,8.53,8.28,-0.26,-3.0162
300023.SZ,宝德股份,2010-01-29,8.28,8.28,0.00,0.0000
300023.SZ,宝德股份,2010-02-01,7.45,7.51,-0.76,-9.2337
300023.SZ,宝德股份,2010-02-02,7.50,7.42,-0.09,-1.2363
300023.SZ,宝德股份,2010-02-03,7.38,7.33,-0.09,-1.1803
300023.SZ,宝德股份,2010-02-04,7.19,7.38,0.05,0.6153
300023.SZ,宝德股份,2010-02-05,7.19,7.35,-0.02,-0.3237
300023.SZ,宝德股份,2010-02-08,7.46,7.59,0.23,3.1757
300023.SZ,宝德股份,2010-02-09,7.63,7.65,0.06,0.7695
300023.SZ,宝德股份,2010-02-10,7.70,8.00,0.35,4.6165
300023.SZ,宝德股份,2010-02-11,7.98,8.23,0.23,2.8534
300023.SZ,宝德股份,2010-02-12,8.22,8.36,0.13,1.5806
300023.SZ,宝德股份,2010-02-22,8.31,8.19,-0.16,-1.9689
300023.SZ,宝德股份,2010-02-23,8.17,8.30,0.11,1.3605
300023.SZ,宝德股份,2010-02-24,8.25,9.13,0.83,10.0032
300023.SZ,宝德股份,2010-02-25,9.13,9.10,-0.03,-0.3777
300023.SZ,宝德股份,2010-02-26,8.96,9.13,0.03,0.3208
300023.SZ,宝德股份,2010-03-01,9.18,9.28,0.15,1.6279
300023.SZ,宝德股份,2010-03-02,9.32,9.31,0.04,0.4005
300023.SZ,宝德股份,2010-03-03,9.26,8.91,-0.40,-4.3020
300023.SZ,宝德股份,2010-03-04,8.89,8.55,-0.36,-4.0786
300023.SZ,宝德股份,2010-03-05,8.62,9.06,0.51,5.9590
300023.SZ,宝德股份,2010-03-08,9.02,9.44,0.38,4.1593
300023.SZ,宝德股份,2010-03-09,9.45,9.34,-0.09,-0.9843
300023.SZ,宝德股份,2010-03-10,9.34,9.34,-0.00,-0.0284
300023.SZ,宝德股份,2010-03-11,9.34,9.50,0.16,1.7045
300023.SZ,宝德股份,2010-03-12,9.50,9.37,-0.13,-1.3966
300023.SZ,宝德股份,2010-03-15,9.51,9.66,0.29,3.1161
300023.SZ,宝德股份,2010-03-16,9.66,9.66,0.00,0.0000
300023.SZ,宝德股份,2010-03-17,9.66,9.66,0.00,0.0000
300023.SZ,宝德股份,2010-03-18,9.70,9.40,-0.26,-2.6648
300023.SZ,宝德股份,2010-03-19,9.29,9.27,-0.14,-1.4395
300023.SZ,宝德股份,2010-03-22,9.26,9.23,-0.03,-0.3723
300023.SZ,宝德股份,2010-03-23,9.22,9.44,0.21,2.2995
300023.SZ,宝德股份,2010-03-24,9.50,9.85,0.41,4.2990
300023.SZ,宝德股份,2010-03-25,9.85,10.06,0.21,2.1282
300023.SZ,宝德股份,2010-03-26,9.93,9.66,-0.40,-3.9567
300023.SZ,宝德股份,2010-03-29,9.67,9.54,-0.12,-1.2359
300023.SZ,宝德股份,2010-03-30,9.54,9.75,0.21,2.1969
300023.SZ,宝德股份,2010-03-31,9.77,9.96,0.21,2.1769
300023.SZ,宝德股份,2010-04-01,9.98,10.05,0.08,0.8256
300023.SZ,宝德股份,2010-04-02,9.82,10.06,0.01,0.0792
300023.SZ,宝德股份,2010-04-06,10.11,10.42,0.36,3.5893
300023.SZ,宝德股份,2010-04-07,10.51,10.61,0.19,1.8599
300023.SZ,宝德股份,2010-04-08,10.55,10.21,-0.40,-3.7269
300023.SZ,宝德股份,2010-04-09,10.09,10.61,0.40,3.8971
300023.SZ,宝德股份,2010-04-12,10.75,10.81,0.20,1.9005
300023.SZ,宝德股份,2010-04-13,10.73,9.90,-0.92,-8.4663
300023.SZ,宝德股份,2010-04-14,9.82,9.66,-0.24,-2.4129
300023.SZ,宝德股份,2010-04-15,9.70,8.95,-0.71,-7.3352
300023.SZ,宝德股份,2010-04-16,8.95,8.95,0.00,0.0000
300023.SZ,宝德股份,2010-04-19,9.09,8.87,-0.08,-0.9487
300023.SZ,宝德股份,2010-04-20,9.02,8.70,-0.16,-1.8258
300023.SZ,宝德股份,2010-04-21,8.73,9.06,0.36,4.0854
300023.SZ,宝德股份,2010-04-22,9.05,9.30,0.24,2.6655
300023.SZ,宝德股份,2010-04-23,9.30,9.04,-0.27,-2.8531
300023.SZ,宝德股份,2010-04-26,8.64,8.13,-0.90,-9.9853
300023.SZ,宝德股份,2010-04-27,8.03,7.69,-0.45,-5.4812
300023.SZ,宝德股份,2010-04-28,7.46,7.64,-0.05,-0.5868
300023.SZ,宝德股份,2010-04-29,7.67,7.43,-0.21,-2.7778
300023.SZ,宝德股份,2010-04-30,7.44,7.23,-0.20,-2.6429
300023.SZ,宝德股份,2010-05-04,7.05,7.33,0.10,1.3573
300023.SZ,宝德股份,2010-05-05,7.25,7.74,0.40,5.5013
300023.SZ,宝德股份,2010-05-06,7.74,7.27,-0.47,-6.0720
300023.SZ,宝德股份,2010-05-07,7.13,7.17,-0.10,-1.3514
300023.SZ,宝德股份,2010-05-10,7.08,6.79,-0.38,-5.2943
300023.SZ,宝德股份,2010-05-11,6.93,6.66,-0.13,-1.8765
300023.SZ,宝德股份,2010-05-12,6.64,6.60,-0.06,-0.9562
300023.SZ,宝德股份,2010-05-13,6.58,6.80,0.20,3.0571
300023.SZ,宝德股份,2010-05-14,6.79,6.84,0.04,0.5464
300023.SZ,宝德股份,2010-05-17,6.74,6.23,-0.61,-8.8509
300023.SZ,宝德股份,2010-05-18,6.28,6.18,-0.06,-0.8944
300023.SZ,宝德股份,2010-05-19,6.08,6.24,0.06,0.9709
300023.SZ,宝德股份,2010-05-20,6.16,6.04,-0.20,-3.1410
300023.SZ,宝德股份,2010-05-21,5.82,6.18,0.14,2.2502
300023.SZ,宝德股份,2010-05-24,6.18,6.63,0.45,7.3139
300023.SZ,宝德股份,2010-05-25,6.54,6.56,-0.07,-1.0253
300023.SZ,宝德股份,2010-05-26,6.48,6.61,0.05,0.7313
300023.SZ,宝德股份,2010-05-27,6.59,6.86,0.25,3.8113
300023.SZ,宝德股份,2010-05-28,6.93,7.12,0.26,3.7879
300023.SZ,宝德股份,2010-05-31,7.11,6.90,-0.22,-3.0882
