代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
600030.SH,中信证券,2010-01-04,16.50,16.13,-0.25,-1.5109
600030.SH,中信证券,2010-01-05,16.26,16.92,0.79,4.8897
600030.SH,中信证券,2010-01-06,17.01,16.72,-0.20,-1.1578
600030.SH,中信证券,2010-01-07,16.71,16.32,-0.41,-2.4353
600030.SH,中信证券,2010-01-08,16.21,16.63,0.31,1.9273
600030.SH,中信证券,2010-01-11,18.30,17.23,0.60,3.5958
600030.SH,中信证券,2010-01-12,17.01,17.31,0.08,0.4788
600030.SH,中信证券,2010-01-13,16.83,16.39,-0.92,-5.3306
600030.SH,中信证券,2010-01-14,16.46,16.63,0.24,1.4785
600030.SH,中信证券,2010-01-15,16.65,16.49,-0.14,-0.8679
600030.SH,中信证券,2010-01-18,16.21,15.93,-0.55,-3.3458
600030.SH,中信证券,2010-01-19,15.94,15.98,0.05,0.2912
600030.SH,中信证券,2010-01-20,15.88,15.24,-0.74,-4.6129
600030.SH,中信证券,2010-01-21,15.29,15.36,0.12,0.7778
600030.SH,中信证券,2010-01-22,15.05,15.06,-0.30,-1.9799
600030.SH,中信证券,2010-01-25,14.96,15.04,-0.02,-0.1369
600030.SH,中信证券,2010-01-26,15.05,14.67,-0.37,-2.4340
600030.SH,中信证券,2010-01-27,14.70,14.57,-0.10,-0.6676
600030.SH,中信证券,2010-01-28,14.57,14.68,0.10,0.7075
600030.SH,中信证券,2010-01-29,14.60,14.58,-0.10,-0.6674
600030.SH,中信证券,2010-02-01,14.38,13.63,-0.95,-6.5064
600030.SH,中信证券,2010-02-02,13.73,13.43,-0.20,-1.4372
600030.SH,中信证券,2010-02-03,13.66,14.00,0.56,4.1827
600030.SH,中信证券,2010-02-04,13.83,13.86,-0.14,-0.9945
600030.SH,中信证券,2010-02-05,13.41,13.55,-0.31,-2.2321
600030.SH,中信证券,2010-02-08,13.56,13.83,0.28,2.0548
600030.SH,中信证券,2010-02-09,13.76,13.85,0.02,0.1491
600030.SH,中信证券,2010-02-10,13.97,14.05,0.20,1.4520
600030.SH,中信证券,2010-02-11,14.07,14.05,0.00,0.0000
600030.SH,中信证券,2010-02-12,14.08,14.08,0.04,0.2569
600030.SH,中信证券,2010-02-22,14.18,14.19,0.10,0.7321
600030.SH,中信证券,2010-02-23,14.13,13.84,-0.35,-2.4709
600030.SH,中信证券,2010-02-24,13.71,13.99,0.15,1.0805
600030.SH,中信证券,2010-02-25,14.09,14.23,0.25,1.7693
600030.SH,中信证券,2010-02-26,14.22,14.08,-0.15,-1.0503
600030.SH,中信证券,2010-03-01,14.07,14.30,0.22,1.5373
600030.SH,中信证券,2010-03-02,14.31,14.17,-0.13,-0.9373
600030.SH,中信证券,2010-03-03,14.13,14.23,0.06,0.4367
600030.SH,中信证券,2010-03-04,14.23,13.73,-0.50,-3.5145
600030.SH,中信证券,2010-03-05,13.76,13.98,0.25,1.8400
600030.SH,中信证券,2010-03-08,14.02,13.96,-0.02,-0.1475
600030.SH,中信证券,2010-03-09,13.96,14.02,0.06,0.4062
600030.SH,中信证券,2010-03-10,14.05,14.04,0.03,0.1839
600030.SH,中信证券,2010-03-11,14.15,14.35,0.31,2.2026
600030.SH,中信证券,2010-03-12,14.36,14.29,-0.07,-0.4670
600030.SH,中信证券,2010-03-15,14.43,14.32,0.03,0.2165
600030.SH,中信证券,2010-03-16,14.30,14.50,0.18,1.2604
600030.SH,中信证券,2010-03-17,14.56,14.69,0.20,1.3514
600030.SH,中信证券,2010-03-18,14.68,14.55,-0.14,-0.9474
600030.SH,中信证券,2010-03-19,14.56,14.55,0.00,0.0000
600030.SH,中信证券,2010-03-22,14.68,14.47,-0.08,-0.5668
600030.SH,中信证券,2010-03-23,14.49,14.26,-0.21,-1.4606
600030.SH,中信证券,2010-03-24,14.32,14.24,-0.02,-0.1085
600030.SH,中信证券,2010-03-25,14.23,13.97,-0.28,-1.9544
600030.SH,中信证券,2010-03-26,13.96,14.13,0.16,1.1812
600030.SH,中信证券,2010-03-29,14.26,14.62,0.49,3.4659
600030.SH,中信证券,2010-03-30,14.63,14.57,-0.05,-0.3173
600030.SH,中信证券,2010-03-31,14.85,14.65,0.08,0.5306
600030.SH,中信证券,2010-04-01,14.67,14.84,0.19,1.3019
600030.SH,中信证券,2010-04-02,14.86,14.85,0.01,0.0695
600030.SH,中信证券,2010-04-06,14.88,14.90,0.05,0.3471
600030.SH,中信证券,2010-04-07,14.87,14.64,-0.27,-1.7987
600030.SH,中信证券,2010-04-08,14.58,14.41,-0.23,-1.5498
600030.SH,中信证券,2010-04-09,14.41,14.55,0.14,0.9660
600030.SH,中信证券,2010-04-12,14.54,14.37,-0.18,-1.2403
600030.SH,中信证券,2010-04-13,14.37,14.84,0.47,3.3010
