代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
002958.SZ,青农商行,2019-03-26,4.50,5.40,--,--
002958.SZ,青农商行,2019-03-27,5.95,5.95,0.54,10.0000
002958.SZ,青农商行,2019-03-28,6.54,6.54,0.60,10.0478
002958.SZ,青农商行,2019-03-29,7.20,7.20,0.65,10.0000
002958.SZ,青农商行,2019-04-01,7.92,7.92,0.72,10.0132
002958.SZ,青农商行,2019-04-02,8.71,8.71,0.80,10.0599
002958.SZ,青农商行,2019-04-03,9.39,9.59,0.87,10.0109
002958.SZ,青农商行,2019-04-04,9.64,9.91,0.32,3.3630
002958.SZ,青农商行,2019-04-08,9.59,9.37,-0.54,-5.4545
002958.SZ,青农商行,2019-04-09,9.11,9.07,-0.30,-3.2389
002958.SZ,青农商行,2019-04-10,8.95,9.43,0.37,4.0795
002958.SZ,青农商行,2019-04-11,9.20,9.21,-0.23,-2.4121
002958.SZ,青农商行,2019-04-12,9.12,9.21,0.00,0.0000
002958.SZ,青农商行,2019-04-15,9.62,9.01,-0.20,-2.1627
002958.SZ,青农商行,2019-04-16,8.53,9.00,-0.01,-0.1053
002958.SZ,青农商行,2019-04-17,8.82,8.78,-0.22,-2.4236
002958.SZ,青农商行,2019-04-18,8.92,8.64,-0.14,-1.6199
002958.SZ,青农商行,2019-04-19,8.56,8.66,0.02,0.2195
002958.SZ,青农商行,2019-04-22,8.70,8.58,-0.08,-0.8762
002958.SZ,青农商行,2019-04-23,8.50,8.50,-0.09,-0.9945
002958.SZ,青农商行,2019-04-24,8.59,8.43,-0.07,-0.7812
002958.SZ,青农商行,2019-04-25,8.34,8.26,-0.17,-2.0247
002958.SZ,青农商行,2019-04-26,8.07,7.84,-0.42,-5.0517
002958.SZ,青农商行,2019-04-29,7.84,7.26,-0.58,-7.3761
002958.SZ,青农商行,2019-04-30,7.26,7.36,0.09,1.3055
002958.SZ,青农商行,2019-05-06,6.99,8.10,0.74,10.0515
002958.SZ,青农商行,2019-05-07,8.26,8.90,0.81,9.9532
002958.SZ,青农商行,2019-05-08,8.34,8.24,-0.66,-7.4547
002958.SZ,青农商行,2019-05-09,7.78,7.71,-0.53,-6.4442
002958.SZ,青农商行,2019-05-10,7.87,8.26,0.55,7.1341
002958.SZ,青农商行,2019-05-13,7.92,7.84,-0.42,-5.0517
002958.SZ,青农商行,2019-05-14,7.72,8.47,0.63,7.9807
002958.SZ,青农商行,2019-05-15,8.44,8.45,-0.02,-0.2240
002958.SZ,青农商行,2019-05-16,8.43,8.66,0.21,2.4691
002958.SZ,青农商行,2019-05-17,8.60,8.01,-0.64,-7.4480
002958.SZ,青农商行,2019-05-20,7.76,7.75,-0.27,-3.3136
002958.SZ,青农商行,2019-05-21,7.73,7.78,0.03,0.3672
002958.SZ,青农商行,2019-05-22,7.87,7.58,-0.20,-2.5610
002958.SZ,青农商行,2019-05-23,7.45,7.32,-0.26,-3.3792
002958.SZ,青农商行,2019-05-24,7.30,7.48,0.16,2.2021
002958.SZ,青农商行,2019-05-27,7.25,7.55,0.07,0.8872
002958.SZ,青农商行,2019-05-28,7.49,7.44,-0.10,-1.3819
002958.SZ,青农商行,2019-05-29,7.39,7.53,0.09,1.1465
002958.SZ,青农商行,2019-05-30,7.41,7.57,0.04,0.5038
002958.SZ,青农商行,2019-05-31,7.57,7.78,0.21,2.7569
002958.SZ,青农商行,2019-06-03,7.69,7.67,-0.10,-1.3415
002958.SZ,青农商行,2019-06-04,7.54,7.37,-0.30,-3.9555
002958.SZ,青农商行,2019-06-05,7.47,7.35,-0.02,-0.2574
002958.SZ,青农商行,2019-06-06,7.31,7.06,-0.28,-3.8710
002958.SZ,青农商行,2019-06-10,7.08,7.09,0.03,0.4027
002958.SZ,青农商行,2019-06-11,7.09,7.42,0.33,4.6791
002958.SZ,青农商行,2019-06-12,7.33,7.27,-0.15,-2.0434
002958.SZ,青农商行,2019-06-13,7.21,7.27,0.00,0.0000
002958.SZ,青农商行,2019-06-14,7.27,7.05,-0.23,-3.1291
002958.SZ,青农商行,2019-06-17,7.11,7.09,0.05,0.6729
002958.SZ,青农商行,2019-06-18,7.05,7.04,-0.06,-0.8021
002958.SZ,青农商行,2019-06-19,7.24,7.14,0.10,1.4825
002958.SZ,青农商行,2019-06-20,7.09,7.43,0.29,4.1169
002958.SZ,青农商行,2019-06-21,7.36,7.40,-0.04,-0.5102
002958.SZ,青农商行,2019-06-24,7.39,7.35,-0.05,-0.6410
002958.SZ,青农商行,2019-06-25,7.37,7.26,-0.09,-1.1613
002958.SZ,青农商行,2019-06-26,7.26,7.22,-0.05,-0.6658
002958.SZ,青农商行,2019-06-27,7.22,7.21,-0.01,-0.1340
002958.SZ,青农商行,2019-06-28,7.19,7.10,-0.11,-1.4765
002958.SZ,青农商行,2019-07-01,7.22,7.22,0.12,1.6349
002958.SZ,青农商行,2019-07-02,7.21,7.24,0.03,0.4021
002958.SZ,青农商行,2019-07-03,7.21,7.14,-0.11,-1.4686
002958.SZ,青农商行,2019-07-04,7.16,7.11,-0.03,-0.4065
002958.SZ,青农商行,2019-07-05,7.10,7.12,0.01,0.1361
002958.SZ,青农商行,2019-07-08,7.11,6.81,-0.31,-4.3478
002958.SZ,青农商行,2019-07-09,6.85,6.82,0.01,0.1420
002958.SZ,青农商行,2019-07-10,6.80,6.70,-0.12,-1.7021
002958.SZ,青农商行,2019-07-11,6.71,6.60,-0.11,-1.5873
002958.SZ,青农商行,2019-07-12,6.59,6.75,0.15,2.3460
002958.SZ,青农商行,2019-07-15,6.67,6.71,-0.04,-0.5731
002958.SZ,青农商行,2019-07-16,6.70,6.65,-0.06,-0.8646
002958.SZ,青农商行,2019-07-17,6.62,6.64,-0.01,-0.1453
002958.SZ,青农商行,2019-07-18,6.62,6.50,-0.15,-2.1834
002958.SZ,青农商行,2019-07-19,6.50,6.54,0.04,0.5952
002958.SZ,青农商行,2019-07-22,6.52,6.18,-0.36,-5.4734
