代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
000166.SZ,申万宏源,2015-01-26,12.26,13.56,--,--
000166.SZ,申万宏源,2015-01-27,12.70,12.24,-1.33,-9.7710
000166.SZ,申万宏源,2015-01-28,12.15,11.85,-0.39,-3.1585
000166.SZ,申万宏源,2015-01-29,11.53,12.15,0.30,2.5044
000166.SZ,申万宏源,2015-01-30,12.07,11.63,-0.52,-4.2614
000166.SZ,申万宏源,2015-02-02,11.17,10.77,-0.86,-7.3591
000166.SZ,申万宏源,2015-02-03,10.94,11.03,0.26,2.3703
000166.SZ,申万宏源,2015-02-04,11.04,10.72,-0.31,-2.8160
000166.SZ,申万宏源,2015-02-05,11.04,10.62,-0.10,-0.9015
000166.SZ,申万宏源,2015-02-06,10.45,10.32,-0.30,-2.8590
000166.SZ,申万宏源,2015-02-09,10.29,10.71,0.39,3.8127
000166.SZ,申万宏源,2015-02-10,10.63,10.57,-0.14,-1.3531
000166.SZ,申万宏源,2015-02-11,10.63,10.97,0.41,3.8537
000166.SZ,申万宏源,2015-02-12,10.88,10.89,-0.08,-0.7547
000166.SZ,申万宏源,2015-02-13,10.97,10.88,-0.01,-0.1267
000166.SZ,申万宏源,2015-02-16,10.88,10.79,-0.09,-0.8249
000166.SZ,申万宏源,2015-02-17,10.80,10.90,0.11,1.0237
000166.SZ,申万宏源,2015-02-25,10.94,10.69,-0.21,-1.8999
000166.SZ,申万宏源,2015-02-26,10.65,10.99,0.30,2.8405
000166.SZ,申万宏源,2015-02-27,10.92,10.88,-0.12,-1.0672
000166.SZ,申万宏源,2015-03-02,11.05,10.99,0.12,1.0787
000166.SZ,申万宏源,2015-03-03,10.94,10.65,-0.35,-3.1387
000166.SZ,申万宏源,2015-03-04,10.63,10.71,0.06,0.5833
000166.SZ,申万宏源,2015-03-05,10.64,10.66,-0.05,-0.4510
000166.SZ,申万宏源,2015-03-06,10.69,10.63,-0.03,-0.3236
000166.SZ,申万宏源,2015-03-09,10.37,10.55,-0.08,-0.7792
000166.SZ,申万宏源,2015-03-10,10.51,10.61,0.07,0.6545
000166.SZ,申万宏源,2015-03-11,10.61,10.48,-0.13,-1.2354
000166.SZ,申万宏源,2015-03-12,10.52,10.58,0.10,0.9217
000166.SZ,申万宏源,2015-03-13,10.63,10.59,0.01,0.1305
000166.SZ,申万宏源,2015-03-16,10.62,10.81,0.21,2.0195
000166.SZ,申万宏源,2015-03-17,10.89,11.58,0.77,7.1520
000166.SZ,申万宏源,2015-03-18,11.59,11.93,0.35,3.0393
000166.SZ,申万宏源,2015-03-19,11.95,11.86,-0.08,-0.6362
000166.SZ,申万宏源,2015-03-20,11.88,12.39,0.53,4.4820
000166.SZ,申万宏源,2015-03-23,12.28,12.35,-0.03,-0.2786
000166.SZ,申万宏源,2015-03-24,12.32,11.94,-0.41,-3.3520
000166.SZ,申万宏源,2015-03-25,11.93,11.82,-0.12,-1.0405
000166.SZ,申万宏源,2015-03-26,11.73,11.88,0.06,0.5257
000166.SZ,申万宏源,2015-03-27,11.88,11.88,0.01,0.0581
000166.SZ,申万宏源,2015-03-30,11.90,12.03,0.14,1.2195
000166.SZ,申万宏源,2015-03-31,12.15,11.91,-0.12,-0.9753
000166.SZ,申万宏源,2015-04-01,11.95,12.06,0.15,1.2746
