代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
600621.SH,华鑫股份,2010-01-04,7.71,7.69,0.02,0.2283
600621.SH,华鑫股份,2010-01-05,7.69,7.64,-0.05,-0.6834
600621.SH,华鑫股份,2010-01-06,7.63,7.60,-0.04,-0.5734
600621.SH,华鑫股份,2010-01-07,7.55,7.52,-0.08,-1.0381
600621.SH,华鑫股份,2010-01-08,7.51,7.62,0.11,1.3986
600621.SH,华鑫股份,2010-01-11,7.69,7.71,0.09,1.1494
600621.SH,华鑫股份,2010-01-12,7.71,7.84,0.13,1.7045
600621.SH,华鑫股份,2010-01-13,7.80,8.04,0.20,2.5698
600621.SH,华鑫股份,2010-01-14,8.06,8.17,0.12,1.5251
600621.SH,华鑫股份,2010-01-15,8.18,8.08,-0.09,-1.0730
600621.SH,华鑫股份,2010-01-18,8.04,8.19,0.11,1.4100
600621.SH,华鑫股份,2010-01-19,8.20,8.24,0.04,0.5348
600621.SH,华鑫股份,2010-01-20,8.20,7.91,-0.32,-3.9362
600621.SH,华鑫股份,2010-01-21,7.88,8.22,0.31,3.8760
600621.SH,华鑫股份,2010-01-22,8.12,8.41,0.19,2.3454
600621.SH,华鑫股份,2010-01-25,8.33,7.93,-0.48,-5.7292
600621.SH,华鑫股份,2010-01-26,7.94,7.40,-0.53,-6.6298
600621.SH,华鑫股份,2010-01-27,7.40,7.36,-0.04,-0.5917
600621.SH,华鑫股份,2010-01-28,7.34,7.40,0.04,0.5952
600621.SH,华鑫股份,2010-01-29,7.36,7.31,-0.10,-1.3018
600621.SH,华鑫股份,2010-02-01,7.19,7.11,-0.20,-2.7578
600621.SH,华鑫股份,2010-02-02,7.12,7.05,-0.05,-0.7398
600621.SH,华鑫股份,2010-02-03,7.08,7.18,0.12,1.7391
600621.SH,华鑫股份,2010-02-04,7.15,7.28,0.11,1.4652
600621.SH,华鑫股份,2010-02-05,7.14,7.16,-0.12,-1.6847
600621.SH,华鑫股份,2010-02-08,7.14,7.38,0.22,3.0600
600621.SH,华鑫股份,2010-02-09,7.38,7.34,-0.04,-0.4751
600621.SH,华鑫股份,2010-02-10,7.37,7.34,0.00,0.0000
600621.SH,华鑫股份,2010-02-11,7.33,7.31,-0.04,-0.4773
600621.SH,华鑫股份,2010-02-12,7.31,7.37,0.06,0.8393
600621.SH,华鑫股份,2010-02-22,7.36,7.33,-0.04,-0.4756
600621.SH,华鑫股份,2010-02-23,7.33,7.47,0.13,1.7921
