代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
300059.SZ,东方财富,2010-03-19,1.31,1.26,--,--
300059.SZ,东方财富,2010-03-22,1.31,1.38,0.13,10.0086
300059.SZ,东方财富,2010-03-23,1.36,1.40,0.02,1.4177
300059.SZ,东方财富,2010-03-24,1.40,1.48,0.08,5.5146
300059.SZ,东方财富,2010-03-25,1.48,1.50,0.02,1.5868
300059.SZ,东方财富,2010-03-26,1.48,1.47,-0.03,-1.8343
300059.SZ,东方财富,2010-03-29,1.48,1.58,0.11,7.3869
300059.SZ,东方财富,2010-03-30,1.57,1.70,0.12,7.3953
300059.SZ,东方财富,2010-03-31,1.70,1.87,0.17,9.7722
300059.SZ,东方财富,2010-04-01,1.87,1.86,-0.00,-0.1499
300059.SZ,东方财富,2010-04-02,1.83,1.90,0.04,2.1942
300059.SZ,东方财富,2010-04-06,1.93,2.09,0.19,10.0011
300059.SZ,东方财富,2010-04-07,2.09,2.19,0.10,4.6846
300059.SZ,东方财富,2010-04-08,2.15,1.97,-0.22,-10.0000
300059.SZ,东方财富,2010-04-09,1.94,2.09,0.11,5.7246
300059.SZ,东方财富,2010-04-12,2.04,1.95,-0.13,-6.3016
300059.SZ,东方财富,2010-04-13,1.93,1.76,-0.20,-9.9945
300059.SZ,东方财富,2010-04-14,1.73,1.76,-0.00,-0.1957
300059.SZ,东方财富,2010-04-15,1.75,1.68,-0.07,-4.1784
300059.SZ,东方财富,2010-04-16,1.65,1.68,-0.00,-0.0256
300059.SZ,东方财富,2010-04-19,1.67,1.66,-0.03,-1.5093
300059.SZ,东方财富,2010-04-20,1.67,1.57,-0.09,-5.2597
300059.SZ,东方财富,2010-04-21,1.55,1.62,0.05,3.2488
300059.SZ,东方财富,2010-04-22,1.60,1.68,0.06,3.7971
300059.SZ,东方财富,2010-04-23,1.67,1.61,-0.07,-4.0675
300059.SZ,东方财富,2010-04-26,1.61,1.61,0.00,0.0000
300059.SZ,东方财富,2010-04-27,1.51,1.53,-0.08,-5.1733
300059.SZ,东方财富,2010-04-28,1.48,1.45,-0.08,-4.9634
300059.SZ,东方财富,2010-04-29,1.47,1.44,-0.02,-1.3168
300059.SZ,东方财富,2010-04-30,1.44,1.49,0.05,3.6282
300059.SZ,东方财富,2010-05-04,1.45,1.47,-0.02,-1.1719
300059.SZ,东方财富,2010-05-05,1.45,1.54,0.07,4.5235
300059.SZ,东方财富,2010-05-06,1.52,1.44,-0.09,-6.0504
300059.SZ,东方财富,2010-05-07,1.38,1.38,-0.06,-4.2934
300059.SZ,东方财富,2010-05-10,1.37,1.33,-0.05,-3.4268
300059.SZ,东方财富,2010-05-11,1.37,1.27,-0.06,-4.5161
300059.SZ,东方财富,2010-05-12,1.26,1.30,0.02,1.8581
300059.SZ,东方财富,2010-05-13,1.30,1.31,0.01,0.8292
300059.SZ,东方财富,2010-05-14,1.30,1.33,0.02,1.8092
300059.SZ,东方财富,2010-05-17,1.30,1.23,-0.10,-7.8837
300059.SZ,东方财富,2010-05-18,1.23,1.23,0.00,0.0000
300059.SZ,东方财富,2010-05-19,1.24,1.30,0.08,6.1207
300059.SZ,东方财富,2010-05-20,1.28,1.29,-0.02,-1.1568
300059.SZ,东方财富,2010-05-21,1.24,1.40,0.11,8.6942
300059.SZ,东方财富,2010-05-24,1.40,1.45,0.05,3.6764
300059.SZ,东方财富,2010-05-25,1.44,1.43,-0.02,-1.1869
300059.SZ,东方财富,2010-05-26,1.44,1.39,-0.04,-2.8679
300059.SZ,东方财富,2010-05-27,1.39,1.43,0.04,2.9989
300059.SZ,东方财富,2010-05-28,1.45,1.41,-0.02,-1.3958
300059.SZ,东方财富,2010-05-31,1.41,1.35,-0.06,-4.4901
300059.SZ,东方财富,2010-06-01,1.33,1.29,-0.06,-4.8127
300059.SZ,东方财富,2010-06-02,1.28,1.33,0.04,3.2982
300059.SZ,东方财富,2010-06-03,1.33,1.30,-0.03,-2.3501
300059.SZ,东方财富,2010-06-04,1.29,1.33,0.04,2.7386
