代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
601377.SH,兴业证券,2010-10-13,6.09,6.17,--,--
601377.SH,兴业证券,2010-10-14,5.81,6.79,0.62,10.0269
601377.SH,兴业证券,2010-10-15,6.58,7.47,0.68,10.0306
601377.SH,兴业证券,2010-10-18,7.85,8.22,0.75,10.0056
601377.SH,兴业证券,2010-10-19,8.22,8.56,0.34,4.1435
601377.SH,兴业证券,2010-10-20,8.35,9.08,0.52,6.0650
601377.SH,兴业证券,2010-10-21,8.83,8.66,-0.42,-4.6203
601377.SH,兴业证券,2010-10-22,8.52,8.44,-0.22,-2.5420
601377.SH,兴业证券,2010-10-25,8.42,8.96,0.52,6.1516
601377.SH,兴业证券,2010-10-26,8.82,8.68,-0.27,-3.0598
601377.SH,兴业证券,2010-10-27,8.49,8.43,-0.25,-2.9173
601377.SH,兴业证券,2010-10-28,8.35,8.76,0.33,3.9409
601377.SH,兴业证券,2010-10-29,8.68,8.36,-0.41,-4.6445
601377.SH,兴业证券,2010-11-01,8.24,8.50,0.15,1.7396
601377.SH,兴业证券,2010-11-02,8.41,8.63,0.13,1.5633
601377.SH,兴业证券,2010-11-03,8.51,9.19,0.55,6.3973
601377.SH,兴业证券,2010-11-04,9.02,9.20,0.01,0.0904
601377.SH,兴业证券,2010-11-05,9.80,9.53,0.33,3.6134
601377.SH,兴业证券,2010-11-08,9.65,9.73,0.20,2.1360
601377.SH,兴业证券,2010-11-09,9.60,9.47,-0.26,-2.6462
601377.SH,兴业证券,2010-11-10,9.30,9.45,-0.02,-0.2192
601377.SH,兴业证券,2010-11-11,9.38,9.43,-0.02,-0.2636
601377.SH,兴业证券,2010-11-12,9.30,8.49,-0.94,-10.0000
601377.SH,兴业证券,2010-11-15,8.42,8.20,-0.29,-3.3774
601377.SH,兴业证券,2010-11-16,8.08,7.87,-0.32,-3.9514
601377.SH,兴业证券,2010-11-17,7.60,7.43,-0.45,-5.6962
601377.SH,兴业证券,2010-11-18,7.52,7.55,0.12,1.6779
601377.SH,兴业证券,2010-11-19,7.56,7.55,0.00,0.0000
601377.SH,兴业证券,2010-11-22,7.38,7.32,-0.23,-3.0803
601377.SH,兴业证券,2010-11-23,7.29,7.31,-0.01,-0.1703
601377.SH,兴业证券,2010-11-24,7.24,7.56,0.26,3.5247
601377.SH,兴业证券,2010-11-25,7.64,7.56,-0.00,-0.0549
601377.SH,兴业证券,2010-11-26,7.52,7.34,-0.22,-2.9121
601377.SH,兴业证券,2010-11-29,7.24,7.02,-0.32,-4.4143
601377.SH,兴业证券,2010-11-30,6.98,6.74,-0.27,-3.9076
601377.SH,兴业证券,2010-12-01,6.74,6.72,-0.02,-0.3081
601377.SH,兴业证券,2010-12-02,6.89,6.74,0.02,0.3090
601377.SH,兴业证券,2010-12-03,6.67,6.79,0.05,0.8010
601377.SH,兴业证券,2010-12-06,6.81,7.40,0.61,8.9242
601377.SH,兴业证券,2010-12-07,7.31,7.42,0.02,0.2806
601377.SH,兴业证券,2010-12-08,7.34,7.21,-0.22,-2.9099
601377.SH,兴业证券,2010-12-09,7.11,6.99,-0.22,-3.0548
601377.SH,兴业证券,2010-12-10,6.89,7.09,0.10,1.4269
601377.SH,兴业证券,2010-12-13,7.12,7.40,0.32,4.4549
601377.SH,兴业证券,2010-12-14,7.40,7.33,-0.07,-0.8979
601377.SH,兴业证券,2010-12-15,7.31,7.42,0.09,1.1891
601377.SH,兴业证券,2010-12-16,7.36,7.26,-0.16,-2.1824
601377.SH,兴业证券,2010-12-17,7.24,7.23,-0.03,-0.4577
601377.SH,兴业证券,2010-12-20,7.24,6.95,-0.27,-3.7931
601377.SH,兴业证券,2010-12-21,6.98,7.20,0.25,3.5245
601377.SH,兴业证券,2010-12-22,7.15,6.97,-0.23,-3.1737
601377.SH,兴业证券,2010-12-23,6.97,6.96,-0.01,-0.1192
601377.SH,兴业证券,2010-12-24,6.92,6.92,-0.05,-0.6563
601377.SH,兴业证券,2010-12-27,6.97,6.82,-0.10,-1.4414
601377.SH,兴业证券,2010-12-28,6.65,6.50,-0.32,-4.6923
601377.SH,兴业证券,2010-12-29,6.50,6.57,0.07,1.0870
601377.SH,兴业证券,2010-12-30,6.57,6.55,-0.02,-0.2530
601377.SH,兴业证券,2010-12-31,6.58,6.73,0.18,2.7267
601377.SH,兴业证券,2011-01-04,6.78,6.86,0.13,1.9136
601377.SH,兴业证券,2011-01-05,6.79,6.72,-0.13,-1.9382
601377.SH,兴业证券,2011-01-06,6.70,6.65,-0.07,-1.1118
601377.SH,兴业证券,2011-01-07,6.62,6.77,0.12,1.8738
601377.SH,兴业证券,2011-01-10,6.75,6.52,-0.25,-3.7400
601377.SH,兴业证券,2011-01-11,6.51,6.53,0.01,0.1274
601377.SH,兴业证券,2011-01-12,6.53,6.52,-0.01,-0.1272
601377.SH,兴业证券,2011-01-13,6.54,6.06,-0.46,-7.0701
601377.SH,兴业证券,2011-01-14,5.90,5.84,-0.22,-3.6326
601377.SH,兴业证券,2011-01-17,5.81,5.47,-0.37,-6.4011
601377.SH,兴业证券,2011-01-18,5.43,5.48,0.01,0.2280
601377.SH,兴业证券,2011-01-19,5.48,5.60,0.12,2.1986
601377.SH,兴业证券,2011-01-20,5.57,5.25,-0.35,-6.3056
601377.SH,兴业证券,2011-01-21,5.22,5.37,0.12,2.3753
601377.SH,兴业证券,2011-01-24,5.36,5.40,0.03,0.6187
601377.SH,兴业证券,2011-01-25,5.40,5.54,0.13,2.4596
601377.SH,兴业证券,2011-01-26,5.57,5.58,0.05,0.8252
601377.SH,兴业证券,2011-01-27,5.53,5.70,0.12,2.1577
601377.SH,兴业证券,2011-01-28,5.68,5.65,-0.05,-0.9468
601377.SH,兴业证券,2011-01-31,5.64,5.64,-0.01,-0.2206
601377.SH,兴业证券,2011-02-01,5.66,5.64,0.00,0.0000
601377.SH,兴业证券,2011-02-09,5.59,5.48,-0.15,-2.7266
601377.SH,兴业证券,2011-02-10,5.47,5.66,0.18,3.2576
601377.SH,兴业证券,2011-02-11,5.65,5.67,0.01,0.2201
601377.SH,兴业证券,2011-02-14,5.66,6.24,0.57,10.0293
601377.SH,兴业证券,2011-02-15,6.77,6.87,0.62,9.9800
601377.SH,兴业证券,2011-02-16,6.85,7.02,0.15,2.1779
601377.SH,兴业证券,2011-02-17,7.09,6.92,-0.09,-1.3025
601377.SH,兴业证券,2011-02-18,6.89,7.10,0.18,2.5795
