代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
002966.SZ,苏州银行,2019-08-02,9.21,11.06,--,--
002966.SZ,苏州银行,2019-08-05,12.16,12.16,1.10,9.9823
002966.SZ,苏州银行,2019-08-06,13.38,13.38,1.22,10.0402
002966.SZ,苏州银行,2019-08-07,14.72,12.71,-0.67,-5.0365
002966.SZ,苏州银行,2019-08-08,12.16,11.77,-0.94,-7.3789
002966.SZ,苏州银行,2019-08-09,11.52,10.94,-0.83,-7.0539
002966.SZ,苏州银行,2019-08-12,10.77,11.06,0.12,1.0714
002966.SZ,苏州银行,2019-08-13,10.87,10.56,-0.50,-4.5053
002966.SZ,苏州银行,2019-08-14,10.70,10.39,-0.17,-1.5726
002966.SZ,苏州银行,2019-08-15,10.01,10.17,-0.22,-2.1617
002966.SZ,苏州银行,2019-08-16,10.18,10.26,0.09,0.8646
002966.SZ,苏州银行,2019-08-19,10.17,10.72,0.47,4.5714
002966.SZ,苏州银行,2019-08-20,10.60,10.50,-0.22,-2.0947
002966.SZ,苏州银行,2019-08-21,10.52,10.26,-0.24,-2.3256
002966.SZ,苏州银行,2019-08-22,10.28,10.30,0.05,0.4762
002966.SZ,苏州银行,2019-08-23,10.30,10.28,-0.02,-0.1896
002966.SZ,苏州银行,2019-08-26,10.00,9.99,-0.29,-2.8490
002966.SZ,苏州银行,2019-08-27,10.04,10.33,0.34,3.4213
002966.SZ,苏州银行,2019-08-28,10.27,10.15,-0.19,-1.7958
002966.SZ,苏州银行,2019-08-29,10.19,10.08,-0.07,-0.6737
002966.SZ,苏州银行,2019-08-30,10.16,9.96,-0.12,-1.1628
002966.SZ,苏州银行,2019-09-02,9.97,10.31,0.35,3.5294
002966.SZ,苏州银行,2019-09-03,10.27,10.23,-0.09,-0.8523
002966.SZ,苏州银行,2019-09-04,10.23,10.53,0.30,2.9608
002966.SZ,苏州银行,2019-09-05,10.65,10.72,0.20,1.8553
002966.SZ,苏州银行,2019-09-06,10.80,10.62,-0.11,-1.0018
002966.SZ,苏州银行,2019-09-09,10.89,10.68,0.06,0.5520
002966.SZ,苏州银行,2019-09-10,10.63,10.61,-0.07,-0.6404
002966.SZ,苏州银行,2019-09-11,10.68,10.55,-0.06,-0.5525
002966.SZ,苏州银行,2019-09-12,10.55,10.61,0.06,0.5556
002966.SZ,苏州银行,2019-09-16,10.61,10.48,-0.13,-1.1971
002966.SZ,苏州银行,2019-09-17,10.42,10.12,-0.36,-3.4483
002966.SZ,苏州银行,2019-09-18,10.14,10.11,-0.01,-0.0965
002966.SZ,苏州银行,2019-09-19,10.16,10.19,0.08,0.7729
002966.SZ,苏州银行,2019-09-20,10.20,10.17,-0.02,-0.1918
002966.SZ,苏州银行,2019-09-23,10.10,10.09,-0.08,-0.7685
002966.SZ,苏州银行,2019-09-24,10.16,10.21,0.12,1.1617
002966.SZ,苏州银行,2019-09-25,10.11,10.14,-0.07,-0.6699
002966.SZ,苏州银行,2019-09-26,10.15,10.49,0.35,3.4682
002966.SZ,苏州银行,2019-09-27,10.38,10.41,-0.08,-0.7449
002966.SZ,苏州银行,2019-09-30,10.40,9.89,-0.52,-4.9719
002966.SZ,苏州银行,2019-10-08,9.74,9.64,-0.25,-2.5666
002966.SZ,苏州银行,2019-10-09,9.58,9.82,0.18,1.8237
002966.SZ,苏州银行,2019-10-10,9.77,9.75,-0.07,-0.6965
002966.SZ,苏州银行,2019-10-11,9.73,9.85,0.10,1.0020
002966.SZ,苏州银行,2019-10-14,9.86,10.51,0.66,6.7460
002966.SZ,苏州银行,2019-10-15,10.41,10.85,0.34,3.2528
002966.SZ,苏州银行,2019-10-16,10.89,10.70,-0.15,-1.3501
002966.SZ,苏州银行,2019-10-17,10.62,10.55,-0.16,-1.4599
002966.SZ,苏州银行,2019-10-18,10.56,10.09,-0.46,-4.3519
002966.SZ,苏州银行,2019-10-21,10.00,10.00,-0.09,-0.8712
002966.SZ,苏州银行,2019-10-22,10.07,10.03,0.03,0.2930
002966.SZ,苏州银行,2019-10-23,9.99,9.95,-0.08,-0.7790
002966.SZ,苏州银行,2019-10-24,9.91,10.17,0.21,2.1590
002966.SZ,苏州银行,2019-10-25,10.14,10.10,-0.07,-0.6724
002966.SZ,苏州银行,2019-10-28,10.06,10.09,-0.01,-0.0967
002966.SZ,苏州银行,2019-10-29,10.07,9.85,-0.23,-2.3233
002966.SZ,苏州银行,2019-10-30,9.83,9.69,-0.17,-1.6848
002966.SZ,苏州银行,2019-10-31,9.72,9.65,-0.04,-0.4032
002966.SZ,苏州银行,2019-11-01,9.61,9.74,0.09,0.9109
002966.SZ,苏州银行,2019-11-04,9.73,9.67,-0.07,-0.7021
002966.SZ,苏州银行,2019-11-05,9.69,9.81,0.14,1.4141
002966.SZ,苏州银行,2019-11-06,9.77,9.67,-0.14,-1.3944
002966.SZ,苏州银行,2019-11-07,9.69,9.66,-0.01,-0.1010
002966.SZ,苏州银行,2019-11-08,9.72,9.59,-0.07,-0.7078
002966.SZ,苏州银行,2019-11-11,9.54,9.22,-0.37,-3.8697
002966.SZ,苏州银行,2019-11-12,9.20,9.15,-0.07,-0.7415
002966.SZ,苏州银行,2019-11-13,9.14,8.99,-0.17,-1.8143
002966.SZ,苏州银行,2019-11-14,8.95,9.03,0.05,0.5435
002966.SZ,苏州银行,2019-11-15,9.00,8.81,-0.22,-2.4865
002966.SZ,苏州银行,2019-11-18,8.79,8.77,-0.04,-0.4435
002966.SZ,苏州银行,2019-11-19,8.75,8.85,0.08,0.8909
002966.SZ,苏州银行,2019-11-20,8.85,8.80,-0.05,-0.5519
002966.SZ,苏州银行,2019-11-21,8.76,8.72,-0.08,-0.8879
002966.SZ,苏州银行,2019-11-22,8.74,8.67,-0.05,-0.5599
002966.SZ,苏州银行,2019-11-25,8.68,8.79,0.12,1.3514
002966.SZ,苏州银行,2019-11-26,8.75,8.79,0.00,0.0000
002966.SZ,苏州银行,2019-11-27,8.75,8.65,-0.14,-1.5556
002966.SZ,苏州银行,2019-11-28,8.64,8.61,-0.04,-0.4515
002966.SZ,苏州银行,2019-11-29,8.63,8.64,0.03,0.3401
002966.SZ,苏州银行,2019-12-02,8.64,8.59,-0.05,-0.5650
002966.SZ,苏州银行,2019-12-03,8.57,8.56,-0.04,-0.4545
002966.SZ,苏州银行,2019-12-04,8.52,8.52,-0.04,-0.4566
002966.SZ,苏州银行,2019-12-05,8.53,8.61,0.10,1.1468
002966.SZ,苏州银行,2019-12-06,8.62,8.59,-0.02,-0.2268
002966.SZ,苏州银行,2019-12-09,8.57,8.59,-0.01,-0.1136
002966.SZ,苏州银行,2019-12-10,8.59,8.52,-0.07,-0.7964
002966.SZ,苏州银行,2019-12-11,8.54,8.61,0.10,1.1468
002966.SZ,苏州银行,2019-12-12,8.60,8.52,-0.10,-1.1338
002966.SZ,苏州银行,2019-12-13,8.59,8.78,0.26,3.0963
002966.SZ,苏州银行,2019-12-16,8.73,8.80,0.02,0.2225
002966.SZ,苏州银行,2019-12-17,8.79,9.68,0.88,9.9889
002966.SZ,苏州银行,2019-12-18,10.04,10.65,0.97,9.9899
002966.SZ,苏州银行,2019-12-19,11.23,10.82,0.18,1.6514
002966.SZ,苏州银行,2019-12-20,10.60,10.45,-0.37,-3.4296
002966.SZ,苏州银行,2019-12-23,10.21,9.78,-0.67,-6.4486
002966.SZ,苏州银行,2019-12-24,9.88,9.90,0.13,1.2987
002966.SZ,苏州银行,2019-12-25,9.85,9.93,0.03,0.2959
002966.SZ,苏州银行,2019-12-26,9.88,10.28,0.35,3.5398
002966.SZ,苏州银行,2019-12-27,10.11,9.91,-0.37,-3.6087
002966.SZ,苏州银行,2019-12-30,9.57,9.82,-0.10,-0.9852
002966.SZ,苏州银行,2019-12-31,9.75,9.94,0.13,1.2935
002966.SZ,苏州银行,2020-01-02,10.43,10.10,0.16,1.5717
002966.SZ,苏州银行,2020-01-03,9.94,9.94,-0.16,-1.5474
002966.SZ,苏州银行,2020-01-06,9.80,9.84,-0.11,-1.0806
002966.SZ,苏州银行,2020-01-07,9.87,10.00,0.17,1.6882
002966.SZ,苏州银行,2020-01-08,9.91,9.68,-0.32,-3.2227
002966.SZ,苏州银行,2020-01-09,9.78,9.85,0.18,1.8163
002966.SZ,苏州银行,2020-01-10,9.89,9.76,-0.10,-0.9911
002966.SZ,苏州银行,2020-01-13,9.79,9.81,0.05,0.5005
002966.SZ,苏州银行,2020-01-14,9.84,9.74,-0.07,-0.6972
002966.SZ,苏州银行,2020-01-15,9.75,9.61,-0.13,-1.3039
002966.SZ,苏州银行,2020-01-16,9.63,9.42,-0.20,-2.0325
002966.SZ,苏州银行,2020-01-17,9.44,9.45,0.04,0.4149
002966.SZ,苏州银行,2020-01-20,9.43,9.56,0.11,1.1364
002966.SZ,苏州银行,2020-01-21,9.53,9.52,-0.04,-0.4086
002966.SZ,苏州银行,2020-01-22,9.50,9.52,0.00,0.0000
002966.SZ,苏州银行,2020-01-23,9.44,9.03,-0.49,-5.1282
002966.SZ,苏州银行,2020-02-03,8.14,8.14,-0.90,-9.9459
002966.SZ,苏州银行,2020-02-04,7.91,8.23,0.10,1.2005
002966.SZ,苏州银行,2020-02-05,8.23,8.31,0.08,0.9490
002966.SZ,苏州银行,2020-02-06,8.28,8.71,0.40,4.8179
002966.SZ,苏州银行,2020-02-07,8.59,8.66,-0.05,-0.5605
002966.SZ,苏州银行,2020-02-10,8.58,8.70,0.04,0.4510
002966.SZ,苏州银行,2020-02-11,8.73,8.73,0.03,0.3367
002966.SZ,苏州银行,2020-02-12,8.64,8.75,0.02,0.2237
002966.SZ,苏州银行,2020-02-13,8.69,8.57,-0.19,-2.1205
002966.SZ,苏州银行,2020-02-14,8.54,8.74,0.18,2.0525
002966.SZ,苏州银行,2020-02-17,8.75,9.20,0.46,5.2514
002966.SZ,苏州银行,2020-02-18,9.04,9.05,-0.15,-1.5924
002966.SZ,苏州银行,2020-02-19,9.00,9.11,0.06,0.6472
002966.SZ,苏州银行,2020-02-20,9.10,9.85,0.73,8.0386
002966.SZ,苏州银行,2020-02-21,9.67,9.65,-0.20,-1.9841
002966.SZ,苏州银行,2020-02-24,9.54,9.69,0.04,0.4049
002966.SZ,苏州银行,2020-02-25,9.41,9.48,-0.21,-2.1169
002966.SZ,苏州银行,2020-02-26,9.33,9.76,0.27,2.8836
002966.SZ,苏州银行,2020-02-27,9.70,9.94,0.19,1.9019
002966.SZ,苏州银行,2020-02-28,9.71,9.49,-0.45,-4.5187
002966.SZ,苏州银行,2020-03-02,9.44,9.82,0.32,3.3951
002966.SZ,苏州银行,2020-03-03,9.86,9.78,-0.04,-0.3980
002966.SZ,苏州银行,2020-03-04,9.66,9.79,0.01,0.0999
002966.SZ,苏州银行,2020-03-05,9.91,10.31,0.53,5.3892
002966.SZ,苏州银行,2020-03-06,10.09,9.96,-0.35,-3.4091
002966.SZ,苏州银行,2020-03-09,9.67,9.45,-0.51,-5.0980
002966.SZ,苏州银行,2020-03-10,9.29,9.64,0.19,1.9628
002966.SZ,苏州银行,2020-03-11,9.64,9.39,-0.25,-2.6342
002966.SZ,苏州银行,2020-03-12,9.45,9.50,0.12,1.2487
002966.SZ,苏州银行,2020-03-13,9.01,9.79,0.28,2.9805
002966.SZ,苏州银行,2020-03-16,9.57,8.99,-0.80,-8.1836
002966.SZ,苏州银行,2020-03-17,9.11,8.91,-0.08,-0.8696
002966.SZ,苏州银行,2020-03-18,8.99,8.55,-0.36,-4.0570
002966.SZ,苏州银行,2020-03-19,8.52,8.59,0.05,0.5714
002966.SZ,苏州银行,2020-03-20,8.63,8.68,0.09,1.0227
002966.SZ,苏州银行,2020-03-23,8.44,8.18,-0.50,-5.7368
002966.SZ,苏州银行,2020-03-24,8.34,8.33,0.15,1.7900
002966.SZ,苏州银行,2020-03-25,8.50,8.54,0.21,2.4619
002966.SZ,苏州银行,2020-03-26,8.44,8.51,-0.03,-0.3432
002966.SZ,苏州银行,2020-03-27,8.58,8.47,-0.04,-0.4592
002966.SZ,苏州银行,2020-03-30,8.28,8.23,-0.23,-2.7682
002966.SZ,苏州银行,2020-03-31,8.32,8.21,-0.02,-0.2372
002966.SZ,苏州银行,2020-04-01,8.26,8.25,0.04,0.4756
002966.SZ,苏州银行,2020-04-02,8.16,8.34,0.09,1.0651
002966.SZ,苏州银行,2020-04-03,8.33,8.32,-0.02,-0.2342
002966.SZ,苏州银行,2020-04-07,8.50,8.48,0.16,1.8779
002966.SZ,苏州银行,2020-04-08,8.42,8.44,-0.04,-0.4608
002966.SZ,苏州银行,2020-04-09,8.47,8.44,0.00,0.0000
002966.SZ,苏州银行,2020-04-10,8.45,8.29,-0.15,-1.7361
002966.SZ,苏州银行,2020-04-13,8.22,8.17,-0.13,-1.5312
002966.SZ,苏州银行,2020-04-14,8.20,8.28,0.12,1.4354
002966.SZ,苏州银行,2020-04-15,8.29,8.20,-0.08,-0.9434
002966.SZ,苏州银行,2020-04-16,8.17,8.53,0.32,3.9286
002966.SZ,苏州银行,2020-04-17,8.51,8.45,-0.08,-0.9164
002966.SZ,苏州银行,2020-04-20,8.42,8.50,0.05,0.5780
002966.SZ,苏州银行,2020-04-21,8.45,8.52,0.02,0.2299
002966.SZ,苏州银行,2020-04-22,8.50,8.48,-0.04,-0.4587
002966.SZ,苏州银行,2020-04-23,8.46,8.32,-0.16,-1.8433
002966.SZ,苏州银行,2020-04-24,8.31,8.17,-0.15,-1.7606
002966.SZ,苏州银行,2020-04-27,8.20,8.32,0.15,1.7921
002966.SZ,苏州银行,2020-04-28,8.26,8.17,-0.15,-1.7606
002966.SZ,苏州银行,2020-04-29,8.22,8.32,0.15,1.7921
002966.SZ,苏州银行,2020-04-30,8.44,8.40,0.08,0.9390
002966.SZ,苏州银行,2020-05-06,8.31,8.41,0.01,0.1163
002966.SZ,苏州银行,2020-05-07,8.41,8.45,0.04,0.4646
002966.SZ,苏州银行,2020-05-08,8.45,8.54,0.09,1.0405
002966.SZ,苏州银行,2020-05-11,8.54,8.46,-0.08,-0.9153
002966.SZ,苏州银行,2020-05-12,8.45,8.40,-0.06,-0.6928
002966.SZ,苏州银行,2020-05-13,8.33,8.38,-0.02,-0.2326
002966.SZ,苏州银行,2020-05-14,8.32,8.31,-0.07,-0.8159
002966.SZ,苏州银行,2020-05-15,8.38,8.30,-0.01,-0.1175
002966.SZ,苏州银行,2020-05-18,8.27,8.28,-0.02,-0.2353
002966.SZ,苏州银行,2020-05-19,8.35,8.35,0.07,0.8255
002966.SZ,苏州银行,2020-05-20,8.33,8.41,0.06,0.7018
002966.SZ,苏州银行,2020-05-21,8.41,8.32,-0.09,-1.0453
002966.SZ,苏州银行,2020-05-22,8.29,8.14,-0.19,-2.2300
002966.SZ,苏州银行,2020-05-25,8.14,8.09,-0.05,-0.6002
002966.SZ,苏州银行,2020-05-26,8.10,8.16,0.07,0.8454
002966.SZ,苏州银行,2020-05-27,8.18,8.16,0.00,0.0000
002966.SZ,苏州银行,2020-05-28,8.17,8.20,0.05,0.5988
002966.SZ,苏州银行,2020-05-29,8.17,8.16,-0.05,-0.5952
002966.SZ,苏州银行,2020-06-01,8.17,8.32,0.17,2.0359
002966.SZ,苏州银行,2020-06-02,8.38,8.40,0.08,0.9390
002966.SZ,苏州银行,2020-06-03,8.43,8.38,-0.02,-0.2326
002966.SZ,苏州银行,2020-06-04,8.38,8.28,-0.10,-1.1934
002966.SZ,苏州银行,2020-06-05,8.28,8.30,0.02,0.2415
002966.SZ,苏州银行,2020-06-08,8.30,8.27,-0.03,-0.3614
002966.SZ,苏州银行,2020-06-09,8.28,8.28,0.01,0.1209
002966.SZ,苏州银行,2020-06-10,8.29,8.23,-0.05,-0.6039
002966.SZ,苏州银行,2020-06-11,8.22,8.23,0.00,0.0000
002966.SZ,苏州银行,2020-06-12,8.10,8.18,-0.05,-0.6075
