代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
600390.SH,五矿资本,2010-01-04,5.38,5.38,0.04,0.7375
600390.SH,五矿资本,2010-01-05,5.39,5.46,0.08,1.5373
600390.SH,五矿资本,2010-01-06,5.43,5.43,-0.03,-0.5047
600390.SH,五矿资本,2010-01-07,5.51,5.68,0.25,4.6377
600390.SH,五矿资本,2010-01-08,5.63,5.66,-0.02,-0.4155
600390.SH,五矿资本,2010-01-11,5.66,5.81,0.15,2.5730
600390.SH,五矿资本,2010-01-12,5.81,6.03,0.22,3.7966
600390.SH,五矿资本,2010-01-13,5.90,5.77,-0.26,-4.2456
600390.SH,五矿资本,2010-01-14,5.79,5.87,0.10,1.7735
600390.SH,五矿资本,2010-01-15,5.87,5.86,-0.02,-0.2681
600390.SH,五矿资本,2010-01-18,5.83,5.94,0.08,1.4113
600390.SH,五矿资本,2010-01-19,5.94,5.82,-0.12,-1.9881
600390.SH,五矿资本,2010-01-20,5.81,5.63,-0.19,-3.3130
600390.SH,五矿资本,2010-01-21,5.64,5.56,-0.07,-1.1888
600390.SH,五矿资本,2010-01-22,5.47,5.33,-0.23,-4.1047
600390.SH,五矿资本,2010-01-25,5.12,5.11,-0.22,-4.1328
600390.SH,五矿资本,2010-01-26,5.08,5.03,-0.09,-1.6936
600390.SH,五矿资本,2010-01-27,5.04,5.00,-0.02,-0.4699
600390.SH,五矿资本,2010-01-28,5.00,5.07,0.07,1.4162
600390.SH,五矿资本,2010-01-29,5.02,5.06,-0.01,-0.2327
600390.SH,五矿资本,2010-02-01,5.08,4.76,-0.30,-5.9876
600390.SH,五矿资本,2010-02-02,4.83,4.77,0.01,0.1654
600390.SH,五矿资本,2010-02-03,4.76,4.84,0.07,1.5690
600390.SH,五矿资本,2010-02-04,4.81,4.83,-0.01,-0.2439
600390.SH,五矿资本,2010-02-05,4.72,4.65,-0.19,-3.8305
600390.SH,五矿资本,2010-02-08,4.63,4.62,-0.02,-0.5085
600390.SH,五矿资本,2010-02-09,4.62,4.62,0.00,0.0000
600390.SH,五矿资本,2010-02-10,4.67,4.73,0.11,2.2998
600390.SH,五矿资本,2010-02-11,4.71,4.73,0.00,0.0833
600390.SH,五矿资本,2010-02-12,4.76,4.81,0.07,1.5807
600390.SH,五矿资本,2010-02-22,4.81,4.81,0.00,0.0000
600390.SH,五矿资本,2010-02-23,4.78,4.91,0.10,2.1294
600390.SH,五矿资本,2010-02-24,4.89,4.96,0.05,0.9623
600390.SH,五矿资本,2010-02-25,4.95,5.02,0.06,1.2708
600390.SH,五矿资本,2010-02-26,4.98,5.00,-0.02,-0.4706
600390.SH,五矿资本,2010-03-01,5.04,5.10,0.10,2.0489
600390.SH,五矿资本,2010-03-02,5.10,5.15,0.06,1.0811
600390.SH,五矿资本,2010-03-03,5.16,5.31,0.16,3.0558
600390.SH,五矿资本,2010-03-04,5.33,5.11,-0.20,-3.7806
600390.SH,五矿资本,2010-03-05,5.18,5.16,0.05,1.0015
600390.SH,五矿资本,2010-03-08,5.09,5.14,-0.02,-0.3814
600390.SH,五矿资本,2010-03-09,5.13,5.23,0.09,1.7611
600390.SH,五矿资本,2010-03-10,5.20,5.31,0.08,1.5049
600390.SH,五矿资本,2010-03-11,5.24,5.42,0.11,2.0015
600390.SH,五矿资本,2010-03-12,5.39,5.18,-0.23,-4.2878
600390.SH,五矿资本,2010-03-15,5.22,5.10,-0.09,-1.6705
600390.SH,五矿资本,2010-03-16,5.14,5.26,0.17,3.2432
600390.SH,五矿资本,2010-03-17,5.26,5.34,0.08,1.4959
600390.SH,五矿资本,2010-03-18,5.31,5.28,-0.06,-1.1054
600390.SH,五矿资本,2010-03-19,5.28,5.27,-0.02,-0.2981
600390.SH,五矿资本,2010-03-22,5.23,5.40,0.13,2.4664
600390.SH,五矿资本,2010-03-23,5.42,5.42,0.02,0.4376
600390.SH,五矿资本,2010-03-24,5.47,5.41,-0.01,-0.1452
600390.SH,五矿资本,2010-03-25,5.37,5.48,0.07,1.2364
600390.SH,五矿资本,2010-03-26,5.47,5.52,0.04,0.7184
600390.SH,五矿资本,2010-03-29,5.53,5.52,0.00,0.0000
600390.SH,五矿资本,2010-03-30,5.51,5.67,0.15,2.7104
600390.SH,五矿资本,2010-03-31,5.67,5.69,0.02,0.4167
600390.SH,五矿资本,2010-04-01,5.68,5.86,0.17,2.9737
600390.SH,五矿资本,2010-04-02,5.87,5.86,0.00,0.0000
600390.SH,五矿资本,2010-04-06,5.86,5.70,-0.16,-2.6864
600390.SH,五矿资本,2010-04-07,5.69,5.73,0.03,0.4831
600390.SH,五矿资本,2010-04-08,5.73,5.53,-0.20,-3.5714
600390.SH,五矿资本,2010-04-09,5.53,5.53,0.00,0.0000
600390.SH,五矿资本,2010-04-12,5.61,5.66,0.13,2.3504
600390.SH,五矿资本,2010-04-13,5.63,5.75,0.09,1.6701
600390.SH,五矿资本,2010-04-14,5.72,5.76,0.01,0.2053
600390.SH,五矿资本,2010-04-15,5.75,5.56,-0.20,-3.5519
600390.SH,五矿资本,2010-04-16,5.56,5.54,-0.02,-0.4249
600390.SH,五矿资本,2010-04-19,5.47,5.26,-0.28,-5.0498
600390.SH,五矿资本,2010-04-20,5.20,5.22,-0.03,-0.5993
600390.SH,五矿资本,2010-04-21,5.24,5.42,0.20,3.8433
600390.SH,五矿资本,2010-04-22,5.46,5.56,0.14,2.5399
600390.SH,五矿资本,2010-04-23,5.54,5.70,0.14,2.5478
600390.SH,五矿资本,2010-04-26,5.73,5.68,-0.02,-0.3451
600390.SH,五矿资本,2010-04-27,5.70,5.63,-0.06,-1.0388
600390.SH,五矿资本,2010-04-28,5.52,5.85,0.22,3.9888
600390.SH,五矿资本,2010-04-29,5.88,5.63,-0.22,-3.7012
600390.SH,五矿资本,2010-04-30,5.49,5.16,-0.48,-8.4556
600390.SH,五矿资本,2010-05-04,5.02,5.18,0.03,0.5344
600390.SH,五矿资本,2010-05-05,5.04,5.31,0.13,2.4298
600390.SH,五矿资本,2010-05-06,5.26,5.28,-0.04,-0.6672
600390.SH,五矿资本,2010-05-07,5.16,4.96,-0.31,-5.8955
600390.SH,五矿资本,2010-05-10,4.97,4.73,-0.24,-4.7581
600390.SH,五矿资本,2010-05-11,4.83,4.70,-0.03,-0.5828
600390.SH,五矿资本,2010-05-12,4.68,4.56,-0.14,-3.0151
600390.SH,五矿资本,2010-05-13,4.56,4.70,0.14,3.0225
600390.SH,五矿资本,2010-05-14,4.67,4.78,0.09,1.8441
600390.SH,五矿资本,2010-05-17,4.68,4.46,-0.32,-6.7490
600390.SH,五矿资本,2010-05-18,4.43,4.48,0.02,0.4413
600390.SH,五矿资本,2010-05-19,4.41,4.44,-0.04,-0.7909
600390.SH,五矿资本,2010-05-20,4.37,4.35,-0.09,-2.1258
600390.SH,五矿资本,2010-05-21,4.13,4.30,-0.05,-1.0860
600390.SH,五矿资本,2010-05-24,4.33,4.48,0.18,4.1171
600390.SH,五矿资本,2010-05-25,4.47,4.59,0.11,2.3726
600390.SH,五矿资本,2010-05-26,4.54,4.59,0.00,0.0000
600390.SH,五矿资本,2010-05-27,4.57,4.89,0.30,6.5236
600390.SH,五矿资本,2010-05-28,4.91,4.83,-0.05,-1.0475
600390.SH,五矿资本,2010-05-31,4.78,4.69,-0.14,-2.9316
600390.SH,五矿资本,2010-06-01,4.65,4.80,0.11,2.3490
600390.SH,五矿资本,2010-06-02,4.72,4.85,0.05,0.9836
600390.SH,五矿资本,2010-06-03,4.87,4.69,-0.16,-3.3279
600390.SH,五矿资本,2010-06-04,4.67,4.77,0.08,1.6793
600390.SH,五矿资本,2010-06-07,4.65,4.65,-0.11,-2.3947
600390.SH,五矿资本,2010-06-08,4.65,4.64,-0.01,-0.2538
600390.SH,五矿资本,2010-06-09,4.68,4.85,0.21,4.4953
600390.SH,五矿资本,2010-06-10,4.84,4.82,-0.03,-0.6494
600390.SH,五矿资本,2010-06-11,4.84,4.86,0.04,0.8170
600390.SH,五矿资本,2010-06-17,4.87,4.81,-0.05,-1.0535
600390.SH,五矿资本,2010-06-18,4.78,4.42,-0.39,-8.1081
600390.SH,五矿资本,2010-06-21,4.41,4.58,0.17,3.7433
600390.SH,五矿资本,2010-06-22,4.57,4.61,0.03,0.6873
600390.SH,五矿资本,2010-06-23,4.64,4.61,-0.01,-0.1706
600390.SH,五矿资本,2010-06-24,4.57,4.67,0.06,1.3675
600390.SH,五矿资本,2010-06-25,4.67,4.77,0.10,2.1922
600390.SH,五矿资本,2010-06-28,4.78,4.61,-0.17,-3.4653
600390.SH,五矿资本,2010-06-29,4.57,4.37,-0.24,-5.2137
600390.SH,五矿资本,2010-06-30,4.29,4.27,-0.10,-2.2543
600390.SH,五矿资本,2010-07-01,4.21,4.11,-0.16,-3.6900
600390.SH,五矿资本,2010-07-02,4.07,4.17,0.06,1.5326
600390.SH,五矿资本,2010-07-05,4.09,4.16,-0.02,-0.3774
600390.SH,五矿资本,2010-07-06,4.15,4.27,0.11,2.6515
600390.SH,五矿资本,2010-07-07,4.33,4.29,0.02,0.5535
600390.SH,五矿资本,2010-07-08,4.33,4.26,-0.03,-0.7339
600390.SH,五矿资本,2010-07-09,4.27,4.37,0.11,2.4954
600390.SH,五矿资本,2010-07-12,4.37,4.37,0.00,0.0000
600390.SH,五矿资本,2010-07-13,4.33,4.34,-0.03,-0.6312
600390.SH,五矿资本,2010-07-14,4.34,4.42,0.08,1.8149
600390.SH,五矿资本,2010-07-15,4.42,4.20,-0.22,-4.9911
600390.SH,五矿资本,2010-07-16,4.15,4.20,0.00,0.0000
600390.SH,五矿资本,2010-07-19,4.14,4.37,0.18,4.2214
600390.SH,五矿资本,2010-07-20,4.37,4.78,0.41,9.2709
600390.SH,五矿资本,2010-07-21,4.66,4.94,0.17,3.4596
600390.SH,五矿资本,2010-07-22,4.84,4.90,-0.04,-0.8758
600390.SH,五矿资本,2010-07-23,4.85,4.82,-0.08,-1.6064
600390.SH,五矿资本,2010-07-26,4.92,4.96,0.13,2.7755
600390.SH,五矿资本,2010-07-27,4.89,4.95,-0.00,-0.0794
600390.SH,五矿资本,2010-07-28,4.92,5.04,0.08,1.6693
600390.SH,五矿资本,2010-07-29,5.02,5.13,0.10,1.9547
600390.SH,五矿资本,2010-07-30,5.09,5.11,-0.02,-0.3834
600390.SH,五矿资本,2010-08-02,5.11,5.14,0.02,0.4619
600390.SH,五矿资本,2010-08-03,5.18,4.98,-0.15,-2.9885
600390.SH,五矿资本,2010-08-04,4.97,5.13,0.15,3.0016
600390.SH,五矿资本,2010-08-05,5.13,5.05,-0.08,-1.5337
600390.SH,五矿资本,2010-08-06,5.10,5.23,0.18,3.5047
600390.SH,五矿资本,2010-08-09,5.24,5.27,0.04,0.6772
600390.SH,五矿资本,2010-08-10,5.24,5.04,-0.23,-4.3348
600390.SH,五矿资本,2010-08-11,5.01,5.04,0.00,0.0000
600390.SH,五矿资本,2010-08-12,4.96,5.03,-0.01,-0.1563
600390.SH,五矿资本,2010-08-13,5.04,5.19,0.16,3.2081
600390.SH,五矿资本,2010-08-16,5.18,5.27,0.07,1.4405
600390.SH,五矿资本,2010-08-17,5.26,5.35,0.09,1.6442
600390.SH,五矿资本,2010-08-18,5.36,5.33,-0.02,-0.4412
600390.SH,五矿资本,2010-08-19,5.33,5.39,0.06,1.1817
600390.SH,五矿资本,2010-08-20,5.37,5.39,-0.00,-0.0730
600390.SH,五矿资本,2010-08-23,5.36,5.62,0.23,4.3097
600390.SH,五矿资本,2010-08-24,5.59,5.63,0.01,0.1401
600390.SH,五矿资本,2010-08-25,5.57,5.62,-0.01,-0.2098
600390.SH,五矿资本,2010-08-26,5.61,5.50,-0.11,-2.0322
600390.SH,五矿资本,2010-08-27,5.50,5.46,-0.04,-0.7868
600390.SH,五矿资本,2010-08-30,5.47,6.01,0.55,10.0216
600390.SH,五矿资本,2010-08-31,6.01,6.01,0.00,0.0000
600390.SH,五矿资本,2010-09-01,6.61,6.51,0.50,8.3879
600390.SH,五矿资本,2010-09-02,6.42,7.00,0.49,7.5574
600390.SH,五矿资本,2010-09-03,6.81,6.75,-0.26,-3.6537
