代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
600053.SH,九鼎投资,2010-01-04,7.59,7.92,0.35,4.5596
600053.SH,九鼎投资,2010-01-05,7.94,8.07,0.15,1.8831
600053.SH,九鼎投资,2010-01-06,7.93,7.79,-0.28,-3.5019
600053.SH,九鼎投资,2010-01-07,7.70,7.60,-0.19,-2.4194
600053.SH,九鼎投资,2010-01-08,7.57,7.67,0.07,0.9298
600053.SH,九鼎投资,2010-01-11,7.61,7.48,-0.19,-2.4565
600053.SH,九鼎投资,2010-01-12,7.53,7.58,0.10,1.3641
600053.SH,九鼎投资,2010-01-13,7.44,7.61,0.02,0.3106
600053.SH,九鼎投资,2010-01-14,7.72,7.83,0.22,2.8896
600053.SH,九鼎投资,2010-01-15,7.78,7.79,-0.03,-0.4012
600053.SH,九鼎投资,2010-01-18,7.84,7.78,-0.02,-0.2014
600053.SH,九鼎投资,2010-01-19,7.79,7.79,0.02,0.2018
600053.SH,九鼎投资,2010-01-20,7.82,7.45,-0.35,-4.4310
600053.SH,九鼎投资,2010-01-21,7.45,7.55,0.10,1.3699
600053.SH,九鼎投资,2010-01-22,7.47,7.63,0.08,1.0395
600053.SH,九鼎投资,2010-01-25,7.60,7.28,-0.35,-4.5267
600053.SH,九鼎投资,2010-01-26,7.28,6.78,-0.50,-6.8966
600053.SH,九鼎投资,2010-01-27,6.72,6.51,-0.27,-3.9352
600053.SH,九鼎投资,2010-01-28,6.54,6.42,-0.09,-1.4458
600053.SH,九鼎投资,2010-01-29,6.36,6.40,-0.02,-0.3667
600053.SH,九鼎投资,2010-02-01,6.45,6.49,0.09,1.4724
600053.SH,九鼎投资,2010-02-02,6.49,6.48,-0.02,-0.2418
600053.SH,九鼎投资,2010-02-03,6.48,6.59,0.11,1.6970
600053.SH,九鼎投资,2010-02-04,6.54,6.79,0.20,3.0989
600053.SH,九鼎投资,2010-02-05,6.66,6.57,-0.22,-3.2370
600053.SH,九鼎投资,2010-02-08,6.45,6.36,-0.21,-3.2258
600053.SH,九鼎投资,2010-02-09,6.38,6.37,0.01,0.1235
