代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
601995.SH,中金公司,2020-11-02,34.54,37.70,--,--
601995.SH,中金公司,2020-11-03,38.41,41.47,3.77,10.0000
601995.SH,中金公司,2020-11-04,41.55,44.30,2.83,6.8242
601995.SH,中金公司,2020-11-05,44.37,47.20,2.90,6.5463
601995.SH,中金公司,2020-11-06,48.15,51.92,4.72,10.0000
601995.SH,中金公司,2020-11-09,54.00,57.11,5.19,9.9961
601995.SH,中金公司,2020-11-10,59.00,60.11,3.00,5.2530
601995.SH,中金公司,2020-11-11,58.80,59.60,-0.51,-0.8484
601995.SH,中金公司,2020-11-12,58.17,56.22,-3.38,-5.6711
601995.SH,中金公司,2020-11-13,55.01,57.20,0.98,1.7432
601995.SH,中金公司,2020-11-16,56.80,60.38,3.18,5.5594
601995.SH,中金公司,2020-11-17,59.33,58.93,-1.45,-2.4015
601995.SH,中金公司,2020-11-18,58.58,60.00,1.07,1.8157
601995.SH,中金公司,2020-11-19,58.80,57.13,-2.87,-4.7833
601995.SH,中金公司,2020-11-20,56.55,58.36,1.23,2.1530
601995.SH,中金公司,2020-11-23,58.30,62.00,3.64,6.2371
601995.SH,中金公司,2020-11-24,61.18,62.75,0.75,1.2097
601995.SH,中金公司,2020-11-25,63.10,60.18,-2.57,-4.0956
601995.SH,中金公司,2020-11-26,59.56,62.20,2.02,3.3566
601995.SH,中金公司,2020-11-27,61.49,62.95,0.75,1.2058
601995.SH,中金公司,2020-11-30,63.88,65.19,2.24,3.5584
601995.SH,中金公司,2020-12-01,63.90,68.02,2.83,4.3412
601995.SH,中金公司,2020-12-02,67.01,68.00,-0.02,-0.0294
601995.SH,中金公司,2020-12-03,67.00,65.98,-2.02,-2.9706
601995.SH,中金公司,2020-12-04,64.86,63.70,-2.28,-3.4556
601995.SH,中金公司,2020-12-07,63.12,63.45,-0.25,-0.3925
601995.SH,中金公司,2020-12-08,62.90,63.75,0.30,0.4728
601995.SH,中金公司,2020-12-09,63.76,60.65,-3.10,-4.8627
601995.SH,中金公司,2020-12-10,59.67,60.20,-0.45,-0.7420
601995.SH,中金公司,2020-12-11,60.55,60.49,0.29,0.4817
601995.SH,中金公司,2020-12-14,60.03,59.45,-1.04,-1.7193
601995.SH,中金公司,2020-12-15,59.00,61.50,2.05,3.4483
601995.SH,中金公司,2020-12-16,61.20,60.01,-1.49,-2.4228
601995.SH,中金公司,2020-12-17,59.81,64.95,4.94,8.2320
601995.SH,中金公司,2020-12-18,63.89,63.35,-1.60,-2.4634
601995.SH,中金公司,2020-12-21,62.99,64.95,1.60,2.5257
601995.SH,中金公司,2020-12-22,64.40,63.40,-1.55,-2.3865
601995.SH,中金公司,2020-12-23,63.80,65.83,2.43,3.8328
601995.SH,中金公司,2020-12-24,65.78,65.50,-0.33,-0.5013
601995.SH,中金公司,2020-12-25,65.10,66.57,1.07,1.6336
601995.SH,中金公司,2020-12-28,66.15,67.43,0.86,1.2919
601995.SH,中金公司,2020-12-29,67.99,68.14,0.71,1.0529
601995.SH,中金公司,2020-12-30,67.20,70.20,2.06,3.0232
601995.SH,中金公司,2020-12-31,71.02,75.27,5.07,7.2222
601995.SH,中金公司,2021-01-04,76.70,74.85,-0.42,-0.5580
601995.SH,中金公司,2021-01-05,73.90,72.80,-2.05,-2.7388
601995.SH,中金公司,2021-01-06,72.78,72.31,-0.49,-0.6731
601995.SH,中金公司,2021-01-07,71.80,72.95,0.64,0.8851
601995.SH,中金公司,2021-01-08,72.40,71.18,-1.77,-2.4263
601995.SH,中金公司,2021-01-11,71.18,68.01,-3.17,-4.4535
601995.SH,中金公司,2021-01-12,67.40,73.61,5.60,8.2341
601995.SH,中金公司,2021-01-13,72.80,70.27,-3.34,-4.5374
601995.SH,中金公司,2021-01-14,70.01,67.49,-2.78,-3.9562
601995.SH,中金公司,2021-01-15,67.52,68.05,0.56,0.8298
601995.SH,中金公司,2021-01-18,67.45,68.05,0.00,0.0000

数据来源: Wind
