代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
000617.SZ,中油资本,2010-01-04,10.57,10.45,-0.05,-0.5096
000617.SZ,中油资本,2010-01-05,10.44,10.59,0.14,1.3444
000617.SZ,中油资本,2010-01-06,10.59,10.61,0.03,0.2527
000617.SZ,中油资本,2010-01-07,10.57,10.17,-0.45,-4.2218
000617.SZ,中油资本,2010-01-08,10.10,10.17,0.01,0.0658
000617.SZ,中油资本,2010-01-11,10.23,10.07,-0.11,-1.0519
000617.SZ,中油资本,2010-01-12,10.07,10.38,0.31,3.1229
000617.SZ,中油资本,2010-01-13,10.22,10.17,-0.21,-1.9974
000617.SZ,中油资本,2010-01-14,10.13,10.51,0.34,3.3531
000617.SZ,中油资本,2010-01-15,10.51,10.65,0.13,1.2723
000617.SZ,中油资本,2010-01-18,10.65,10.70,0.05,0.5025
000617.SZ,中油资本,2010-01-19,10.73,10.47,-0.23,-2.1250
000617.SZ,中油资本,2010-01-20,10.45,10.05,-0.43,-4.0868
000617.SZ,中油资本,2010-01-21,10.05,10.10,0.05,0.5326
000617.SZ,中油资本,2010-01-22,9.99,9.71,-0.39,-3.8411
000617.SZ,中油资本,2010-01-25,9.71,9.71,0.00,0.0000
000617.SZ,中油资本,2010-01-26,9.63,9.21,-0.50,-5.1653
000617.SZ,中油资本,2010-01-27,9.21,8.96,-0.25,-2.7596
000617.SZ,中油资本,2010-01-28,8.90,9.04,0.08,0.8962
000617.SZ,中油资本,2010-01-29,9.03,8.91,-0.13,-1.4064
000617.SZ,中油资本,2010-02-01,8.91,8.54,-0.37,-4.1291
000617.SZ,中油资本,2010-02-02,8.57,8.53,-0.01,-0.1566
000617.SZ,中油资本,2010-02-03,8.65,8.71,0.18,2.1176
000617.SZ,中油资本,2010-02-04,8.71,8.81,0.10,1.1521
000617.SZ,中油资本,2010-02-05,8.59,8.48,-0.33,-3.7206
000617.SZ,中油资本,2010-02-08,8.44,8.73,0.25,2.9180
000617.SZ,中油资本,2010-02-09,8.75,8.86,0.13,1.5326
000617.SZ,中油资本,2010-02-10,8.82,8.93,0.07,0.7547
000617.SZ,中油资本,2010-02-11,8.93,8.79,-0.13,-1.4981
000617.SZ,中油资本,2010-02-12,8.81,8.83,0.03,0.3802
000617.SZ,中油资本,2010-02-22,8.83,8.83,0.01,0.0758
000617.SZ,中油资本,2010-02-23,8.87,8.69,-0.15,-1.6654
000617.SZ,中油资本,2010-02-24,8.63,8.92,0.23,2.6944
000617.SZ,中油资本,2010-02-25,8.94,9.07,0.15,1.6492
000617.SZ,中油资本,2010-02-26,9.08,9.02,-0.05,-0.5900
000617.SZ,中油资本,2010-03-01,9.00,9.16,0.15,1.6320
000617.SZ,中油资本,2010-03-02,9.18,9.23,0.07,0.7299
000617.SZ,中油资本,2010-03-03,9.20,9.49,0.26,2.8261
000617.SZ,中油资本,2010-03-04,9.53,9.16,-0.33,-3.4531
000617.SZ,中油资本,2010-03-05,9.08,9.16,0.00,0.0000
000617.SZ,中油资本,2010-03-08,9.24,9.18,0.01,0.1460
000617.SZ,中油资本,2010-03-09,9.27,9.35,0.17,1.8950
000617.SZ,中油资本,2010-03-10,9.40,9.35,0.00,0.0000
000617.SZ,中油资本,2010-03-11,9.30,9.24,-0.11,-1.1445
000617.SZ,中油资本,2010-03-12,9.23,8.93,-0.31,-3.4009
000617.SZ,中油资本,2010-03-15,8.89,8.69,-0.23,-2.6217
000617.SZ,中油资本,2010-03-16,8.68,8.75,0.06,0.6923
000617.SZ,中油资本,2010-03-17,8.75,8.95,0.19,2.2154
000617.SZ,中油资本,2010-03-18,8.96,9.02,0.07,0.7474
000617.SZ,中油资本,2010-03-19,9.00,9.22,0.21,2.2997
000617.SZ,中油资本,2010-03-22,9.24,9.23,0.01,0.0725
000617.SZ,中油资本,2010-03-23,9.23,9.28,0.05,0.5072
000617.SZ,中油资本,2010-03-24,9.23,9.14,-0.14,-1.5141
000617.SZ,中油资本,2010-03-25,9.08,9.04,-0.09,-1.0249
000617.SZ,中油资本,2010-03-26,9.03,9.08,0.04,0.4438
000617.SZ,中油资本,2010-03-29,9.10,9.21,0.13,1.3991
000617.SZ,中油资本,2010-03-30,9.21,9.22,0.01,0.0726
000617.SZ,中油资本,2010-03-31,9.22,9.24,0.03,0.2903
000617.SZ,中油资本,2010-04-01,9.26,9.46,0.22,2.3878
000617.SZ,中油资本,2010-04-02,9.49,9.46,0.00,0.0000
000617.SZ,中油资本,2010-04-06,9.51,9.59,0.13,1.3428
000617.SZ,中油资本,2010-04-07,9.59,9.64,0.05,0.5579
000617.SZ,中油资本,2010-04-08,9.63,9.74,0.09,0.9709
000617.SZ,中油资本,2010-04-09,9.70,9.88,0.14,1.4423
000617.SZ,中油资本,2010-04-12,9.88,9.86,-0.01,-0.1354
000617.SZ,中油资本,2010-04-13,10.03,9.85,-0.01,-0.1356
000617.SZ,中油资本,2010-04-14,9.86,10.01,0.16,1.6293
000617.SZ,中油资本,2010-04-15,9.97,9.86,-0.15,-1.4696
000617.SZ,中油资本,2010-04-16,9.94,9.52,-0.35,-3.5254
000617.SZ,中油资本,2010-04-19,9.50,9.26,-0.26,-2.7407
000617.SZ,中油资本,2010-04-20,9.20,9.31,0.05,0.5780
000617.SZ,中油资本,2010-04-21,9.34,9.36,0.05,0.5029
000617.SZ,中油资本,2010-04-22,9.30,9.10,-0.26,-2.7877
000617.SZ,中油资本,2010-04-23,9.06,8.84,-0.25,-2.7941
