代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
000416.SZ,民生控股,2010-01-04,8.41,8.37,0.00,0.0000
000416.SZ,民生控股,2010-01-05,8.39,8.39,0.02,0.2278
000416.SZ,民生控股,2010-01-06,8.44,8.28,-0.11,-1.3636
000416.SZ,民生控股,2010-01-07,8.30,8.05,-0.23,-2.7650
000416.SZ,民生控股,2010-01-08,7.97,8.09,0.04,0.4739
000416.SZ,民生控股,2010-01-11,8.15,8.38,0.30,3.6557
000416.SZ,民生控股,2010-01-12,8.33,8.51,0.12,1.4790
000416.SZ,民生控股,2010-01-13,8.39,8.26,-0.25,-2.9148
000416.SZ,民生控股,2010-01-14,8.30,8.38,0.12,1.5012
000416.SZ,民生控股,2010-01-15,8.39,8.52,0.13,1.5927
000416.SZ,民生控股,2010-01-18,8.61,8.62,0.10,1.2318
000416.SZ,民生控股,2010-01-19,8.59,8.52,-0.10,-1.2168
000416.SZ,民生控股,2010-01-20,8.57,8.13,-0.38,-4.4793
000416.SZ,民生控股,2010-01-21,8.17,8.19,0.06,0.7034
000416.SZ,民生控股,2010-01-22,8.20,8.53,0.34,4.1909
000416.SZ,民生控股,2010-01-25,8.58,8.82,0.29,3.3520
000416.SZ,民生控股,2010-01-26,8.67,8.23,-0.59,-6.7027
000416.SZ,民生控股,2010-01-27,8.20,8.15,-0.08,-0.9270
000416.SZ,民生控股,2010-01-28,8.13,8.15,0.00,0.0000
000416.SZ,民生控股,2010-01-29,8.11,8.72,0.56,6.9006
000416.SZ,民生控股,2010-02-01,8.80,8.94,0.22,2.5164
000416.SZ,民生控股,2010-02-02,8.94,8.83,-0.10,-1.1740
000416.SZ,民生控股,2010-02-03,8.89,9.53,0.70,7.8834
000416.SZ,民生控股,2010-02-04,9.28,9.29,-0.24,-2.5025
000416.SZ,民生控股,2010-02-05,9.06,8.89,-0.40,-4.3121
000416.SZ,民生控股,2010-02-08,8.91,8.98,0.10,1.0730
000416.SZ,民生控股,2010-02-09,8.93,8.85,-0.13,-1.4862
000416.SZ,民生控股,2010-02-10,8.89,8.93,0.08,0.8621
000416.SZ,民生控股,2010-02-11,8.92,8.95,0.03,0.3205
000416.SZ,民生控股,2010-02-12,8.95,9.01,0.06,0.6390
000416.SZ,民生控股,2010-02-22,9.02,9.14,0.12,1.3757
000416.SZ,民生控股,2010-02-23,9.14,9.55,0.41,4.4885
000416.SZ,民生控股,2010-02-24,9.58,9.56,0.01,0.0999
000416.SZ,民生控股,2010-02-25,9.58,9.62,0.07,0.6986
000416.SZ,民生控股,2010-02-26,9.58,9.59,-0.03,-0.2973
000416.SZ,民生控股,2010-03-01,9.56,9.76,0.17,1.7893
000416.SZ,民生控股,2010-03-02,9.73,9.66,-0.10,-1.0742
000416.SZ,民生控股,2010-03-03,9.56,9.66,0.00,0.0000
000416.SZ,民生控股,2010-03-04,9.65,9.40,-0.26,-2.6654
000416.SZ,民生控股,2010-03-05,9.36,9.20,-0.20,-2.1298
000416.SZ,民生控股,2010-03-08,9.29,9.25,0.05,0.5181
000416.SZ,民生控股,2010-03-09,9.18,9.42,0.17,1.8557
000416.SZ,民生控股,2010-03-10,9.37,9.19,-0.23,-2.4291
000416.SZ,民生控股,2010-03-11,9.16,9.09,-0.10,-1.1411
000416.SZ,民生控股,2010-03-12,9.08,9.06,-0.03,-0.3148
000416.SZ,民生控股,2010-03-15,9.06,8.89,-0.17,-1.8947
000416.SZ,民生控股,2010-03-16,8.87,8.97,0.09,0.9657
000416.SZ,民生控股,2010-03-17,9.01,9.25,0.28,3.0818
000416.SZ,民生控股,2010-03-18,9.23,9.18,-0.07,-0.7216
000416.SZ,民生控股,2010-03-19,9.19,9.31,0.12,1.3499
000416.SZ,民生控股,2010-03-22,9.26,9.37,0.07,0.7172
000416.SZ,民生控股,2010-03-23,9.34,9.16,-0.21,-2.2380
000416.SZ,民生控股,2010-03-24,9.17,9.08,-0.09,-0.9365
000416.SZ,民生控股,2010-03-25,9.07,8.98,-0.10,-1.0504
000416.SZ,民生控股,2010-03-26,9.02,9.05,0.07,0.7431
000416.SZ,民生控股,2010-03-29,9.07,9.14,0.09,0.9484
000416.SZ,民生控股,2010-03-30,9.15,9.13,-0.01,-0.1044
000416.SZ,民生控股,2010-03-31,9.12,9.17,0.05,0.5225
000416.SZ,民生控股,2010-04-01,9.15,9.28,0.10,1.1435
000416.SZ,民生控股,2010-04-02,9.30,9.43,0.15,1.6444
000416.SZ,民生控股,2010-04-06,9.41,9.44,0.01,0.1011
000416.SZ,民生控股,2010-04-07,9.48,9.37,-0.07,-0.7071
000416.SZ,民生控股,2010-04-08,9.33,9.32,-0.06,-0.6104
000416.SZ,民生控股,2010-04-09,9.32,9.35,0.03,0.3071
000416.SZ,民生控股,2010-04-12,9.33,10.28,0.93,10.0000
000416.SZ,民生控股,2010-04-13,10.46,9.97,-0.31,-2.9685
000416.SZ,民生控股,2010-04-14,9.92,9.96,-0.02,-0.1912
000416.SZ,民生控股,2010-04-15,9.96,9.96,0.00,0.0000
000416.SZ,民生控股,2010-04-16,9.82,10.11,0.15,1.5326
000416.SZ,民生控股,2010-04-19,10.11,9.98,-0.12,-1.2264
000416.SZ,民生控股,2010-04-20,10.03,10.08,0.10,0.9551
000416.SZ,民生控股,2010-04-21,10.11,10.58,0.51,5.0142
000416.SZ,民生控股,2010-04-22,10.59,10.74,0.15,1.4414
000416.SZ,民生控股,2010-04-23,10.61,10.36,-0.38,-3.5524
000416.SZ,民生控股,2010-04-26,10.38,10.38,0.02,0.1842
000416.SZ,民生控股,2010-04-27,10.30,9.83,-0.54,-5.2390
000416.SZ,民生控股,2010-04-28,9.78,9.98,0.15,1.5519
000416.SZ,民生控股,2010-04-29,10.02,9.39,-0.59,-5.9217
000416.SZ,民生控股,2010-04-30,9.39,9.08,-0.31,-3.3503
000416.SZ,民生控股,2010-05-04,8.89,9.03,-0.05,-0.5252
000416.SZ,民生控股,2010-05-05,9.03,9.24,0.21,2.3231
000416.SZ,民生控股,2010-05-06,9.24,8.92,-0.32,-3.5088
000416.SZ,民生控股,2010-05-07,8.58,8.59,-0.32,-3.6364
000416.SZ,民生控股,2010-05-10,8.56,8.69,0.10,1.1099
000416.SZ,民生控股,2010-05-11,8.87,8.39,-0.30,-3.4029
000416.SZ,民生控股,2010-05-12,8.34,8.02,-0.37,-4.4318
000416.SZ,民生控股,2010-05-13,8.06,8.12,0.10,1.3080
000416.SZ,民生控股,2010-05-14,8.11,8.16,0.04,0.4695
000416.SZ,民生控股,2010-05-17,8.01,7.41,-0.75,-9.2290
000416.SZ,民生控股,2010-05-18,7.29,7.44,0.03,0.3861
000416.SZ,民生控股,2010-05-19,7.32,7.15,-0.29,-3.8462
000416.SZ,民生控股,2010-05-20,7.09,6.98,-0.17,-2.4000
000416.SZ,民生控股,2010-05-21,6.82,7.10,0.12,1.7760
