代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
002926.SZ,华西证券,2018-02-05,11.14,13.37,--,--
002926.SZ,华西证券,2018-02-06,14.70,14.70,1.33,9.9853
002926.SZ,华西证券,2018-02-07,16.17,16.17,1.47,10.0134
002926.SZ,华西证券,2018-02-08,17.79,16.35,0.18,1.0922
002926.SZ,华西证券,2018-02-09,15.52,15.47,-0.88,-5.4022
002926.SZ,华西证券,2018-02-12,15.74,15.81,0.34,2.2208
002926.SZ,华西证券,2018-02-13,15.68,14.55,-1.26,-7.9454
002926.SZ,华西证券,2018-02-14,14.10,13.74,-0.81,-5.5968
002926.SZ,华西证券,2018-02-22,13.89,13.85,0.11,0.7857
002926.SZ,华西证券,2018-02-23,13.75,14.03,0.19,1.3466
002926.SZ,华西证券,2018-02-26,14.33,14.89,0.85,6.0839
002926.SZ,华西证券,2018-02-27,14.61,14.51,-0.38,-2.5709
002926.SZ,华西证券,2018-02-28,14.14,14.29,-0.22,-1.4885
002926.SZ,华西证券,2018-03-01,14.12,14.58,0.29,2.0604
002926.SZ,华西证券,2018-03-02,14.40,14.34,-0.25,-1.6824
002926.SZ,华西证券,2018-03-05,14.16,14.21,-0.13,-0.8898
002926.SZ,华西证券,2018-03-06,14.34,14.92,0.71,4.9724
002926.SZ,华西证券,2018-03-07,14.80,14.47,-0.45,-3.0263
002926.SZ,华西证券,2018-03-08,14.34,14.63,0.17,1.1533
002926.SZ,华西证券,2018-03-09,14.66,15.06,0.43,2.9510
002926.SZ,华西证券,2018-03-12,15.35,15.17,0.11,0.7166
002926.SZ,华西证券,2018-03-13,15.03,14.79,-0.38,-2.5226
002926.SZ,华西证券,2018-03-14,14.74,14.84,0.05,0.3318
002926.SZ,华西证券,2018-03-15,14.23,14.03,-0.80,-5.4233
002926.SZ,华西证券,2018-03-16,13.98,13.85,-0.19,-1.3287
002926.SZ,华西证券,2018-03-19,13.84,13.99,0.15,1.0631
002926.SZ,华西证券,2018-03-20,13.82,13.93,-0.07,-0.4909
002926.SZ,华西证券,2018-03-21,13.93,14.04,0.12,0.8457
002926.SZ,华西证券,2018-03-22,13.98,13.89,-0.16,-1.1181
002926.SZ,华西证券,2018-03-23,13.15,12.55,-1.33,-9.6113
002926.SZ,华西证券,2018-03-26,12.32,12.77,0.22,1.7201
002926.SZ,华西证券,2018-03-27,13.00,12.97,0.21,1.6141
002926.SZ,华西证券,2018-03-28,12.75,12.89,-0.09,-0.6808
002926.SZ,华西证券,2018-03-29,13.04,13.12,0.24,1.8279
002926.SZ,华西证券,2018-03-30,13.13,13.20,0.08,0.5984
002926.SZ,华西证券,2018-04-02,13.19,13.10,-0.10,-0.7435
002926.SZ,华西证券,2018-04-03,12.80,12.89,-0.22,-1.6479
002926.SZ,华西证券,2018-04-04,13.01,12.99,0.11,0.8378
002926.SZ,华西证券,2018-04-09,12.88,13.26,0.26,2.0393
002926.SZ,华西证券,2018-04-10,13.35,13.61,0.35,2.6647
002926.SZ,华西证券,2018-04-11,13.41,13.38,-0.24,-1.7304
002926.SZ,华西证券,2018-04-12,13.35,13.42,0.04,0.2935
002926.SZ,华西证券,2018-04-13,13.53,13.07,-0.34,-2.5604
002926.SZ,华西证券,2018-04-16,12.93,12.69,-0.38,-2.9279
002926.SZ,华西证券,2018-04-17,12.77,12.57,-0.12,-0.9281
002926.SZ,华西证券,2018-04-18,12.76,12.80,0.23,1.7955
002926.SZ,华西证券,2018-04-19,12.75,12.76,-0.04,-0.3067
002926.SZ,华西证券,2018-04-20,12.68,12.18,-0.58,-4.5385
002926.SZ,华西证券,2018-04-23,12.21,12.29,0.11,0.8864
002926.SZ,华西证券,2018-04-24,12.27,12.64,0.35,2.8754
002926.SZ,华西证券,2018-04-25,12.46,12.51,-0.13,-1.0093
002926.SZ,华西证券,2018-04-26,12.49,12.05,-0.46,-3.6863
002926.SZ,华西证券,2018-04-27,12.12,12.19,0.14,1.1401
002926.SZ,华西证券,2018-05-02,12.56,12.23,0.04,0.3221
002926.SZ,华西证券,2018-05-03,12.17,12.66,0.43,3.5313
002926.SZ,华西证券,2018-05-04,12.52,12.42,-0.24,-1.8605
002926.SZ,华西证券,2018-05-07,12.51,12.61,0.19,1.5008
002926.SZ,华西证券,2018-05-08,12.57,12.64,0.03,0.2335
002926.SZ,华西证券,2018-05-09,12.61,12.51,-0.13,-1.0093
