代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
600919.SH,江苏银行,2016-08-02,6.17,7.41,--,--
600919.SH,江苏银行,2016-08-03,8.15,8.15,0.74,9.9668
600919.SH,江苏银行,2016-08-04,8.96,8.96,0.81,9.9698
600919.SH,江苏银行,2016-08-05,9.85,9.85,0.89,9.9817
600919.SH,江苏银行,2016-08-08,9.68,9.40,-0.45,-4.5795
600919.SH,江苏银行,2016-08-09,9.39,10.00,0.60,6.3700
600919.SH,江苏银行,2016-08-10,9.85,10.40,0.40,4.0197
600919.SH,江苏银行,2016-08-11,10.26,10.17,-0.24,-2.2871
600919.SH,江苏银行,2016-08-12,10.17,11.10,0.94,9.2010
600919.SH,江苏银行,2016-08-15,11.08,11.78,0.68,6.1345
600919.SH,江苏银行,2016-08-16,11.61,11.70,-0.08,-0.6964
600919.SH,江苏银行,2016-08-17,11.63,11.25,-0.45,-3.8569
600919.SH,江苏银行,2016-08-18,11.16,11.21,-0.04,-0.3647
600919.SH,江苏银行,2016-08-19,11.22,10.86,-0.34,-3.0747
600919.SH,江苏银行,2016-08-22,10.80,10.69,-0.17,-1.5861
600919.SH,江苏银行,2016-08-23,10.61,10.78,0.09,0.8442
600919.SH,江苏银行,2016-08-24,10.73,10.40,-0.38,-3.5008
600919.SH,江苏银行,2016-08-25,10.23,10.15,-0.25,-2.4448
600919.SH,江苏银行,2016-08-26,10.16,9.94,-0.21,-2.0210
600919.SH,江苏银行,2016-08-29,9.91,9.99,0.05,0.4950
600919.SH,江苏银行,2016-08-30,10.03,10.01,0.02,0.1642
600919.SH,江苏银行,2016-08-31,10.03,10.16,0.15,1.4754
600919.SH,江苏银行,2016-09-01,10.09,9.85,-0.30,-2.9887
600919.SH,江苏银行,2016-09-02,9.76,9.69,-0.16,-1.6653
600919.SH,江苏银行,2016-09-05,9.72,9.51,-0.18,-1.8628
600919.SH,江苏银行,2016-09-06,9.48,9.63,0.12,1.2942
600919.SH,江苏银行,2016-09-07,9.60,9.55,-0.08,-0.8518
600919.SH,江苏银行,2016-09-08,9.54,9.56,0.01,0.0859
600919.SH,江苏银行,2016-09-09,9.55,9.37,-0.19,-1.9742
600919.SH,江苏银行,2016-09-12,9.20,8.95,-0.42,-4.4658
600919.SH,江苏银行,2016-09-13,9.02,9.07,0.11,1.2832
600919.SH,江苏银行,2016-09-14,9.00,8.93,-0.13,-1.4480
600919.SH,江苏银行,2016-09-19,8.93,9.03,0.09,1.0101
600919.SH,江苏银行,2016-09-20,9.01,9.03,0.01,0.0909
600919.SH,江苏银行,2016-09-21,9.01,8.99,-0.04,-0.4541
600919.SH,江苏银行,2016-09-22,9.03,8.97,-0.02,-0.2737
600919.SH,江苏银行,2016-09-23,8.98,8.75,-0.22,-2.4703
600919.SH,江苏银行,2016-09-26,8.70,8.31,-0.43,-4.9719
600919.SH,江苏银行,2016-09-27,8.26,8.35,0.04,0.4936
600919.SH,江苏银行,2016-09-28,8.32,8.24,-0.11,-1.3752
600919.SH,江苏银行,2016-09-29,8.26,8.25,0.01,0.0996
600919.SH,江苏银行,2016-09-30,8.21,8.20,-0.04,-0.4975
600919.SH,江苏银行,2016-10-10,8.23,8.34,0.14,1.7000
600919.SH,江苏银行,2016-10-11,8.35,8.36,0.02,0.1967
600919.SH,江苏银行,2016-10-12,8.34,8.31,-0.05,-0.5888
600919.SH,江苏银行,2016-10-13,8.33,8.26,-0.05,-0.5923
600919.SH,江苏银行,2016-10-14,8.26,8.37,0.11,1.2910
600919.SH,江苏银行,2016-10-17,8.37,8.22,-0.15,-1.7647
600919.SH,江苏银行,2016-10-18,8.20,8.34,0.12,1.4970
600919.SH,江苏银行,2016-10-19,8.35,8.30,-0.04,-0.4916
600919.SH,江苏银行,2016-10-20,8.30,8.27,-0.03,-0.3953
600919.SH,江苏银行,2016-10-21,8.25,8.31,0.04,0.4960
600919.SH,江苏银行,2016-10-24,8.33,8.56,0.25,2.9615
600919.SH,江苏银行,2016-10-25,8.52,8.53,-0.02,-0.2876
600919.SH,江苏银行,2016-10-26,8.52,8.41,-0.12,-1.4423
600919.SH,江苏银行,2016-10-27,8.41,8.36,-0.05,-0.5854
600919.SH,江苏银行,2016-10-28,8.36,8.49,0.13,1.5702
600919.SH,江苏银行,2016-10-31,8.45,8.52,0.03,0.3865
600919.SH,江苏银行,2016-11-01,8.48,8.52,-0.01,-0.0962
600919.SH,江苏银行,2016-11-02,8.48,8.37,-0.15,-1.7341
600919.SH,江苏银行,2016-11-03,8.34,8.38,0.01,0.0980
600919.SH,江苏银行,2016-11-04,8.37,8.33,-0.05,-0.5877
600919.SH,江苏银行,2016-11-07,8.33,8.31,-0.02,-0.1970
600919.SH,江苏银行,2016-11-08,8.34,8.51,0.20,2.3692
600919.SH,江苏银行,2016-11-09,8.47,8.34,-0.17,-2.0251
600919.SH,江苏银行,2016-11-10,8.39,8.57,0.23,2.7559
600919.SH,江苏银行,2016-11-11,8.58,8.64,0.07,0.8621
