代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
601990.SH,南京证券,2018-06-13,3.74,4.49,--,--
601990.SH,南京证券,2018-06-14,4.94,4.94,0.45,10.0733
601990.SH,南京证券,2018-06-15,5.43,5.43,0.49,9.9834
601990.SH,南京证券,2018-06-19,5.97,5.97,0.54,9.9849
601990.SH,南京证券,2018-06-20,6.57,6.57,0.60,10.0413
601990.SH,南京证券,2018-06-21,7.23,7.23,0.66,10.0000
601990.SH,南京证券,2018-06-22,7.96,7.96,0.72,10.0000
601990.SH,南京证券,2018-06-25,8.51,7.90,-0.06,-0.7231
601990.SH,南京证券,2018-06-26,8.02,8.69,0.79,9.9896
601990.SH,南京证券,2018-06-27,9.49,8.93,0.25,2.8382
601990.SH,南京证券,2018-06-28,8.63,9.16,0.23,2.5759
601990.SH,南京证券,2018-06-29,8.98,8.92,-0.25,-2.6906
601990.SH,南京证券,2018-07-02,9.13,9.02,0.11,1.1982
601990.SH,南京证券,2018-07-03,8.75,8.66,-0.36,-4.0073
601990.SH,南京证券,2018-07-04,8.55,7.80,-0.86,-9.9620
601990.SH,南京证券,2018-07-05,8.01,8.58,0.78,10.0105
601990.SH,南京证券,2018-07-06,8.63,8.70,0.12,1.4368
601990.SH,南京证券,2018-07-09,8.60,8.91,0.21,2.3607
601990.SH,南京证券,2018-07-10,8.75,9.16,0.25,2.7675
601990.SH,南京证券,2018-07-11,8.76,9.07,-0.08,-0.8977
601990.SH,南京证券,2018-07-12,8.87,9.98,0.90,9.9638
601990.SH,南京证券,2018-07-13,10.52,10.33,0.35,3.5420
601990.SH,南京证券,2018-07-16,10.36,9.71,-0.62,-5.9666
601990.SH,南京证券,2018-07-17,9.40,9.44,-0.27,-2.7919
601990.SH,南京证券,2018-07-18,9.35,9.01,-0.44,-4.6127
601990.SH,南京证券,2018-07-19,8.87,8.70,-0.31,-3.4672
601990.SH,南京证券,2018-07-20,8.62,9.30,0.60,6.8998
601990.SH,南京证券,2018-07-23,8.89,9.02,-0.27,-2.9178
601990.SH,南京证券,2018-07-24,8.94,9.30,0.27,3.0055
601990.SH,南京证券,2018-07-25,9.20,9.11,-0.19,-2.0336
601990.SH,南京证券,2018-07-26,9.02,8.72,-0.39,-4.2419
601990.SH,南京证券,2018-07-27,8.65,8.74,0.02,0.2828
601990.SH,南京证券,2018-07-30,8.61,8.37,-0.37,-4.2293
601990.SH,南京证券,2018-07-31,8.38,8.30,-0.07,-0.8832
601990.SH,南京证券,2018-08-01,8.28,7.99,-0.31,-3.7624
601990.SH,南京证券,2018-08-02,7.84,7.52,-0.47,-5.8642
601990.SH,南京证券,2018-08-03,7.49,7.34,-0.18,-2.4044
601990.SH,南京证券,2018-08-06,7.28,7.41,0.07,1.0078
601990.SH,南京证券,2018-08-07,7.44,7.58,0.16,2.2173
601990.SH,南京证券,2018-08-08,7.46,6.97,-0.61,-8.0260
601990.SH,南京证券,2018-08-09,6.94,7.09,0.12,1.7689
601990.SH,南京证券,2018-08-10,7.05,7.11,0.02,0.2317
601990.SH,南京证券,2018-08-13,6.94,7.11,0.00,0.0000
601990.SH,南京证券,2018-08-14,7.08,7.23,0.12,1.7341
601990.SH,南京证券,2018-08-15,7.22,6.94,-0.29,-3.9773
601990.SH,南京证券,2018-08-16,6.74,7.10,0.16,2.2485
601990.SH,南京证券,2018-08-17,7.08,6.92,-0.18,-2.5463
601990.SH,南京证券,2018-08-20,6.86,7.27,0.35,4.9881
601990.SH,南京证券,2018-08-21,7.20,7.32,0.06,0.7919
601990.SH,南京证券,2018-08-22,7.25,7.27,-0.05,-0.6734
601990.SH,南京证券,2018-08-23,7.22,7.61,0.34,4.6328
601990.SH,南京证券,2018-08-24,7.51,7.59,-0.02,-0.2160
601990.SH,南京证券,2018-08-27,7.56,7.67,0.07,0.9740
601990.SH,南京证券,2018-08-28,7.61,7.52,-0.15,-1.9293
601990.SH,南京证券,2018-08-29,7.42,7.50,-0.02,-0.2186
601990.SH,南京证券,2018-08-30,7.50,7.07,-0.44,-5.8050
601990.SH,南京证券,2018-08-31,6.99,6.97,-0.10,-1.3953
601990.SH,南京证券,2018-09-03,6.99,6.94,-0.03,-0.4717
601990.SH,南京证券,2018-09-04,6.97,7.17,0.24,3.4360
601990.SH,南京证券,2018-09-05,7.10,6.99,-0.19,-2.6346
601990.SH,南京证券,2018-09-06,6.98,7.17,0.18,2.5882
601990.SH,南京证券,2018-09-07,7.13,7.31,0.15,2.0642
601990.SH,南京证券,2018-09-10,7.27,7.07,-0.25,-3.3708
601990.SH,南京证券,2018-09-11,7.03,7.27,0.21,2.9070
601990.SH,南京证券,2018-09-12,7.21,7.53,0.25,3.5028
601990.SH,南京证券,2018-09-13,7.63,7.55,0.02,0.3275
601990.SH,南京证券,2018-09-14,7.49,7.25,-0.30,-4.0261
601990.SH,南京证券,2018-09-17,7.11,7.31,0.07,0.9070
601990.SH,南京证券,2018-09-18,7.25,7.64,0.33,4.4944
601990.SH,南京证券,2018-09-19,7.55,7.56,-0.08,-1.0753
601990.SH,南京证券,2018-09-20,7.58,7.47,-0.09,-1.1957
601990.SH,南京证券,2018-09-21,7.50,7.73,0.25,3.4103
601990.SH,南京证券,2018-09-25,7.64,7.64,-0.08,-1.0638
601990.SH,南京证券,2018-09-26,7.63,7.59,-0.05,-0.6452
601990.SH,南京证券,2018-09-27,7.56,7.40,-0.19,-2.4892
601990.SH,南京证券,2018-09-28,7.40,7.50,0.09,1.2209
601990.SH,南京证券,2018-10-08,7.25,6.87,-0.62,-8.3333
601990.SH,南京证券,2018-10-09,6.87,6.89,0.02,0.2392
601990.SH,南京证券,2018-10-10,6.89,6.90,0.02,0.2387
601990.SH,南京证券,2018-10-11,6.50,6.21,-0.69,-10.0000
601990.SH,南京证券,2018-10-12,6.01,6.05,-0.16,-2.6455
601990.SH,南京证券,2018-10-15,6.07,5.79,-0.25,-4.2120
601990.SH,南京证券,2018-10-16,5.80,5.92,0.12,2.1277
601990.SH,南京证券,2018-10-17,6.02,5.79,-0.13,-2.2222
601990.SH,南京证券,2018-10-18,5.68,5.59,-0.20,-3.4091
601990.SH,南京证券,2018-10-19,5.51,5.79,0.21,3.6765
601990.SH,南京证券,2018-10-22,5.84,6.38,0.58,10.0709
601990.SH,南京证券,2018-10-23,7.02,7.02,0.64,10.0515
601990.SH,南京证券,2018-10-24,6.94,7.34,0.32,4.5667
601990.SH,南京证券,2018-10-25,6.99,8.07,0.73,9.9664
601990.SH,南京证券,2018-10-26,7.89,7.63,-0.44,-5.3971
601990.SH,南京证券,2018-10-29,7.59,7.58,-0.06,-0.7535
601990.SH,南京证券,2018-10-30,7.58,8.33,0.76,9.9783
601990.SH,南京证券,2018-10-31,8.60,8.35,0.02,0.1972
601990.SH,南京证券,2018-11-01,8.24,8.59,0.24,2.8543
601990.SH,南京证券,2018-11-02,8.71,8.73,0.14,1.6268
601990.SH,南京证券,2018-11-05,8.56,8.97,0.25,2.8249
601990.SH,南京证券,2018-11-06,8.78,8.53,-0.44,-4.9451
601990.SH,南京证券,2018-11-07,8.40,8.31,-0.22,-2.6012
601990.SH,南京证券,2018-11-08,8.39,8.24,-0.07,-0.7913
601990.SH,南京证券,2018-11-09,8.12,8.30,0.06,0.6979
601990.SH,南京证券,2018-11-12,8.22,8.37,0.07,0.8911
601990.SH,南京证券,2018-11-13,8.19,8.60,0.23,2.7478
601990.SH,南京证券,2018-11-14,8.42,8.29,-0.31,-3.6294
601990.SH,南京证券,2018-11-15,8.22,8.42,0.13,1.5857
601990.SH,南京证券,2018-11-16,8.42,8.55,0.12,1.4634
