代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
600318.SH,新力金融,2010-01-04,3.95,3.92,-0.03,-0.8600
600318.SH,新力金融,2010-01-05,3.92,3.93,0.01,0.2478
600318.SH,新力金融,2010-01-06,3.89,3.93,0.00,0.0000
600318.SH,新力金融,2010-01-07,3.93,3.81,-0.11,-2.8430
600318.SH,新力金融,2010-01-08,3.78,3.85,0.04,1.0178
600318.SH,新力金融,2010-01-11,3.86,3.96,0.11,2.7708
600318.SH,新力金融,2010-01-12,4.00,4.25,0.29,7.2304
600318.SH,新力金融,2010-01-13,4.15,4.23,-0.02,-0.4571
600318.SH,新力金融,2010-01-14,4.19,4.26,0.03,0.8037
600318.SH,新力金融,2010-01-15,4.27,4.23,-0.03,-0.7973
600318.SH,新力金融,2010-01-18,4.27,4.26,0.03,0.8037
600318.SH,新力金融,2010-01-19,4.25,4.45,0.19,4.4419
600318.SH,新力金融,2010-01-20,4.45,4.23,-0.22,-4.9073
600318.SH,新力金融,2010-01-21,4.21,4.24,0.00,0.1147
600318.SH,新力金融,2010-01-22,4.25,4.28,0.05,1.1455
600318.SH,新力金融,2010-01-25,4.20,4.07,-0.21,-4.9830
600318.SH,新力金融,2010-01-26,4.07,3.88,-0.19,-4.6484
600318.SH,新力金融,2010-01-27,3.88,3.86,-0.02,-0.6250
600318.SH,新力金融,2010-01-28,3.91,3.95,0.09,2.3899
600318.SH,新力金融,2010-01-29,3.91,4.08,0.13,3.1941
600318.SH,新力金融,2010-02-01,4.12,4.14,0.06,1.5476
600318.SH,新力金融,2010-02-02,4.12,4.16,0.02,0.4689
600318.SH,新力金融,2010-02-03,4.13,4.29,0.13,3.1505
600318.SH,新力金融,2010-02-04,4.28,4.40,0.11,2.4887
600318.SH,新力金融,2010-02-05,4.30,4.18,-0.22,-4.9669
600318.SH,新力金融,2010-02-08,4.18,4.29,0.12,2.7875
600318.SH,新力金融,2010-02-09,4.24,4.28,-0.01,-0.3390
600318.SH,新力金融,2010-02-10,4.30,4.39,0.11,2.6077
600318.SH,新力金融,2010-02-11,4.39,4.34,-0.05,-1.1050
600318.SH,新力金融,2010-02-12,4.37,4.39,0.05,1.1173
600318.SH,新力金融,2010-02-22,4.41,4.26,-0.14,-3.0939
600318.SH,新力金融,2010-02-23,4.26,4.47,0.21,5.0171
600318.SH,新力金融,2010-02-24,4.43,4.52,0.05,1.1944
600318.SH,新力金融,2010-02-25,4.52,4.52,0.00,0.0000
600318.SH,新力金融,2010-02-26,4.53,4.65,0.13,2.8970
600318.SH,新力金融,2010-03-01,4.66,4.67,0.01,0.3128
600318.SH,新力金融,2010-03-02,4.64,4.57,-0.10,-2.1830
600318.SH,新力金融,2010-03-03,4.56,4.71,0.14,3.0818
600318.SH,新力金融,2010-03-04,4.70,4.47,-0.24,-5.0515
600318.SH,新力金融,2010-03-05,4.50,4.51,0.04,0.8686
600318.SH,新力金融,2010-03-08,4.51,4.51,0.00,0.0000
600318.SH,新力金融,2010-03-09,4.51,4.44,-0.07,-1.5070
600318.SH,新力金融,2010-03-10,4.42,4.49,0.05,1.0929
600318.SH,新力金融,2010-03-11,4.50,4.43,-0.06,-1.2973
600318.SH,新力金融,2010-03-12,4.43,4.29,-0.14,-3.1763
600318.SH,新力金融,2010-03-15,4.29,4.20,-0.09,-2.0362
600318.SH,新力金融,2010-03-16,4.23,4.27,0.07,1.6166
600318.SH,新力金融,2010-03-17,4.28,4.34,0.07,1.7045
600318.SH,新力金融,2010-03-18,4.34,4.32,-0.02,-0.5587
600318.SH,新力金融,2010-03-19,4.36,4.42,0.10,2.2472
600318.SH,新力金融,2010-03-22,4.43,4.43,0.01,0.2198
600318.SH,新力金融,2010-03-23,4.43,4.34,-0.08,-1.8640
600318.SH,新力金融,2010-03-24,4.35,4.39,0.04,1.0056
600318.SH,新力金融,2010-03-25,4.37,4.33,-0.06,-1.3274
600318.SH,新力金融,2010-03-26,4.33,4.33,0.00,0.1121
600318.SH,新力金融,2010-03-29,4.34,4.37,0.04,0.8959
600318.SH,新力金融,2010-03-30,4.37,4.41,0.04,0.8879
600318.SH,新力金融,2010-03-31,4.39,4.50,0.09,1.9802
600318.SH,新力金融,2010-04-01,4.50,4.51,0.01,0.2157
600318.SH,新力金融,2010-04-02,4.51,4.51,0.00,0.0000
600318.SH,新力金融,2010-04-06,4.50,4.54,0.03,0.7535
600318.SH,新力金融,2010-04-07,4.54,4.58,0.03,0.7479
600318.SH,新力金融,2010-04-08,4.58,4.47,-0.10,-2.2269
600318.SH,新力金融,2010-04-09,4.47,4.55,0.07,1.6269
600318.SH,新力金融,2010-04-12,4.55,4.54,-0.01,-0.2134
600318.SH,新力金融,2010-04-13,4.52,4.69,0.16,3.4225
600318.SH,新力金融,2010-04-14,4.65,4.72,0.03,0.6205
600318.SH,新力金融,2010-04-15,4.69,4.62,-0.10,-2.1583
600318.SH,新力金融,2010-04-16,4.61,4.79,0.17,3.7815
600318.SH,新力金融,2010-04-19,4.74,4.70,-0.10,-2.0243
600318.SH,新力金融,2010-04-20,4.57,4.50,-0.19,-4.1322
600318.SH,新力金融,2010-04-21,4.50,4.58,0.07,1.6164
600318.SH,新力金融,2010-04-22,4.54,4.73,0.16,3.3934
600318.SH,新力金融,2010-04-23,4.70,4.65,-0.08,-1.7436
600318.SH,新力金融,2010-04-26,4.62,4.75,0.10,2.1921
600318.SH,新力金融,2010-04-27,4.71,4.56,-0.19,-4.0858
600318.SH,新力金融,2010-04-28,4.46,4.44,-0.11,-2.4494
600318.SH,新力金融,2010-04-29,4.46,4.28,-0.16,-3.7118
600318.SH,新力金融,2010-04-30,4.28,4.10,-0.18,-4.1950
600318.SH,新力金融,2010-05-04,4.05,4.10,-0.00,-0.1183
600318.SH,新力金融,2010-05-05,4.03,4.16,0.07,1.6588
600318.SH,新力金融,2010-05-06,4.17,4.09,-0.08,-1.8648
600318.SH,新力金融,2010-05-07,3.91,3.92,-0.16,-4.0380
600318.SH,新力金融,2010-05-10,3.93,3.93,0.00,0.1238
600318.SH,新力金融,2010-05-11,3.97,3.79,-0.14,-3.4611
600318.SH,新力金融,2010-05-12,3.82,3.60,-0.19,-4.9936
600318.SH,新力金融,2010-05-13,3.59,3.68,0.08,2.1563
600318.SH,新力金融,2010-05-14,3.64,3.67,-0.00,-0.1319
600318.SH,新力金融,2010-05-17,3.62,3.30,-0.37,-10.0396
600318.SH,新力金融,2010-05-18,3.30,3.30,0.00,0.0000
600318.SH,新力金融,2010-05-19,3.35,3.33,0.03,0.8811
600318.SH,新力金融,2010-05-20,3.30,3.45,0.12,3.6390
600318.SH,新力金融,2010-05-21,3.34,3.48,0.03,0.8427
600318.SH,新力金融,2010-05-24,3.49,3.59,0.10,2.9248
600318.SH,新力金融,2010-05-25,3.58,3.47,-0.12,-3.2476
600318.SH,新力金融,2010-05-26,3.46,3.56,0.09,2.6573
600318.SH,新力金融,2010-05-27,3.57,3.60,0.03,0.9537
600318.SH,新力金融,2010-05-28,3.64,3.62,0.02,0.6748
600318.SH,新力金融,2010-05-31,3.61,3.55,-0.07,-1.8767
600318.SH,新力金融,2010-06-01,3.53,3.41,-0.15,-4.0984
600318.SH,新力金融,2010-06-02,3.38,3.48,0.08,2.2792
600318.SH,新力金融,2010-06-03,3.48,3.61,0.13,3.7604
600318.SH,新力金融,2010-06-04,3.57,3.73,0.12,3.2215
600318.SH,新力金融,2010-06-07,3.64,3.69,-0.04,-1.0403
600318.SH,新力金融,2010-06-08,3.64,3.62,-0.07,-1.9711
600318.SH,新力金融,2010-06-09,3.62,3.68,0.06,1.6086
600318.SH,新力金融,2010-06-10,3.64,3.61,-0.07,-1.9789
600318.SH,新力金融,2010-06-11,3.63,3.56,-0.05,-1.3459
600318.SH,新力金融,2010-06-17,3.57,3.59,0.03,0.9550
600318.SH,新力金融,2010-06-18,3.61,3.40,-0.19,-5.2703
600318.SH,新力金融,2010-06-21,3.40,3.49,0.09,2.7104
600318.SH,新力金融,2010-06-22,3.49,3.54,0.04,1.2500
600318.SH,新力金融,2010-06-23,3.51,3.61,0.08,2.1948
600318.SH,新力金融,2010-06-24,3.60,3.54,-0.07,-2.0134
600318.SH,新力金融,2010-06-25,3.52,3.48,-0.06,-1.7808
600318.SH,新力金融,2010-06-28,3.45,3.42,-0.06,-1.6736
600318.SH,新力金融,2010-06-29,3.42,3.16,-0.26,-7.5177
600318.SH,新力金融,2010-06-30,3.16,3.06,-0.11,-3.3742
600318.SH,新力金融,2010-07-01,3.06,3.03,-0.03,-0.9524
600318.SH,新力金融,2010-07-02,3.03,3.02,-0.01,-0.3205
600318.SH,新力金融,2010-07-05,2.96,2.98,-0.03,-1.1254
600318.SH,新力金融,2010-07-06,2.99,3.05,0.06,2.1138
600318.SH,新力金融,2010-07-07,3.02,3.13,0.09,2.8662
600318.SH,新力金融,2010-07-08,3.14,3.10,-0.03,-1.0836
600318.SH,新力金融,2010-07-09,3.11,3.17,0.07,2.1909
600318.SH,新力金融,2010-07-12,3.15,3.19,0.02,0.6126
600318.SH,新力金融,2010-07-13,3.15,3.06,-0.13,-3.9574
600318.SH,新力金融,2010-07-14,3.09,3.10,0.03,1.1094
600318.SH,新力金融,2010-07-15,3.11,3.06,-0.04,-1.2539
600318.SH,新力金融,2010-07-16,3.05,3.05,-0.00,-0.1587
600318.SH,新力金融,2010-07-19,3.00,3.12,0.06,2.0668
600318.SH,新力金融,2010-07-20,3.11,3.21,0.09,2.9595
600318.SH,新力金融,2010-07-21,3.22,3.21,0.00,0.1513
600318.SH,新力金融,2010-07-22,3.22,3.26,0.04,1.3595
600318.SH,新力金融,2010-07-23,3.26,3.32,0.06,1.9374
600318.SH,新力金融,2010-07-26,3.32,3.33,0.01,0.2924
600318.SH,新力金融,2010-07-27,3.33,3.29,-0.04,-1.1662
600318.SH,新力金融,2010-07-28,3.29,3.38,0.09,2.8024
600318.SH,新力金融,2010-07-29,3.42,3.44,0.05,1.5782
600318.SH,新力金融,2010-07-30,3.45,3.42,-0.02,-0.5650
600318.SH,新力金融,2010-08-02,3.44,3.49,0.08,2.2727
600318.SH,新力金融,2010-08-03,3.52,3.42,-0.08,-2.2222
600318.SH,新力金融,2010-08-04,3.41,3.58,0.16,4.8295
600318.SH,新力金融,2010-08-05,3.57,3.64,0.06,1.6260
600318.SH,新力金融,2010-08-06,3.65,3.82,0.18,5.0667
600318.SH,新力金融,2010-08-09,3.82,3.78,-0.04,-1.1421
600318.SH,新力金融,2010-08-10,3.76,3.54,-0.24,-6.2901
600318.SH,新力金融,2010-08-11,3.50,3.55,0.01,0.2740
600318.SH,新力金融,2010-08-12,3.52,3.49,-0.06,-1.6393
600318.SH,新力金融,2010-08-13,3.49,3.58,0.08,2.3611
600318.SH,新力金融,2010-08-16,3.56,3.67,0.09,2.5780
600318.SH,新力金融,2010-08-17,3.67,3.86,0.19,5.1587
600318.SH,新力金融,2010-08-18,3.83,3.88,0.02,0.5031
600318.SH,新力金融,2010-08-19,3.87,3.92,0.04,1.0013
600318.SH,新力金融,2010-08-20,3.88,3.82,-0.10,-2.4783
600318.SH,新力金融,2010-08-23,3.81,4.05,0.23,5.9720
600318.SH,新力金融,2010-08-24,3.98,3.98,-0.07,-1.6787
600318.SH,新力金融,2010-08-25,3.94,3.98,0.00,0.1220
600318.SH,新力金融,2010-08-26,4.04,4.11,0.12,3.0451
600318.SH,新力金融,2010-08-27,4.08,4.11,0.00,0.1182
600318.SH,新力金融,2010-08-30,4.13,4.18,0.07,1.7710
600318.SH,新力金融,2010-08-31,4.15,4.34,0.16,3.7123
600318.SH,新力金融,2010-09-01,4.34,4.27,-0.07,-1.6779
600318.SH,新力金融,2010-09-02,4.27,4.31,0.04,1.0239
600318.SH,新力金融,2010-09-03,4.34,4.25,-0.06,-1.4640
600318.SH,新力金融,2010-09-06,4.30,4.24,-0.00,-0.1143
600318.SH,新力金融,2010-09-07,4.20,4.39,0.15,3.4325
600318.SH,新力金融,2010-09-08,4.35,4.34,-0.04,-0.9956
600318.SH,新力金融,2010-09-09,4.35,4.46,0.12,2.6816
600318.SH,新力金融,2010-09-10,4.47,4.34,-0.12,-2.6115
600318.SH,新力金融,2010-09-13,4.34,4.37,0.02,0.5587
600318.SH,新力金融,2010-09-14,4.36,4.28,-0.08,-1.8889
600318.SH,新力金融,2010-09-15,4.27,4.15,-0.13,-3.0578
600318.SH,新力金融,2010-09-16,4.15,4.03,-0.13,-3.0374
600318.SH,新力金融,2010-09-17,3.98,3.99,-0.04,-0.9639
600318.SH,新力金融,2010-09-20,3.99,3.92,-0.07,-1.7032
