代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
600909.SH,华安证券,2016-12-06,7.40,8.88,--,--
600909.SH,华安证券,2016-12-07,9.77,9.77,0.89,9.9675
600909.SH,华安证券,2016-12-08,10.75,10.75,0.98,10.0493
600909.SH,华安证券,2016-12-09,11.83,11.83,1.08,10.0269
600909.SH,华安证券,2016-12-12,13.01,13.01,1.18,10.0081
600909.SH,华安证券,2016-12-13,13.37,14.31,1.30,9.9852
600909.SH,华安证券,2016-12-14,14.44,13.47,-0.84,-5.8507
600909.SH,华安证券,2016-12-15,13.22,14.41,0.94,7.0000
600909.SH,华安证券,2016-12-16,14.06,14.15,-0.26,-1.8024
600909.SH,华安证券,2016-12-19,14.05,13.67,-0.48,-3.3990
600909.SH,华安证券,2016-12-20,13.61,13.88,0.21,1.5482
600909.SH,华安证券,2016-12-21,14.05,13.98,0.10,0.6930
600909.SH,华安证券,2016-12-22,13.87,13.60,-0.38,-2.7529
600909.SH,华安证券,2016-12-23,13.39,12.54,-1.06,-7.7849
600909.SH,华安证券,2016-12-26,12.31,12.62,0.09,0.6907
600909.SH,华安证券,2016-12-27,12.49,12.22,-0.40,-3.2012
600909.SH,华安证券,2016-12-28,12.23,12.08,-0.13,-1.1024
600909.SH,华安证券,2016-12-29,12.02,12.08,-0.01,-0.0796
600909.SH,华安证券,2016-12-30,12.04,12.08,0.00,0.0000
600909.SH,华安证券,2017-01-03,12.16,12.15,0.08,0.6375
600909.SH,华安证券,2017-01-04,12.21,12.05,-0.11,-0.8709
600909.SH,华安证券,2017-01-05,12.03,11.70,-0.35,-2.8754
600909.SH,华安证券,2017-01-06,11.63,11.19,-0.51,-4.3586
600909.SH,华安证券,2017-01-09,11.20,11.15,-0.04,-0.3439
600909.SH,华安证券,2017-01-10,11.10,10.91,-0.24,-2.1570
600909.SH,华安证券,2017-01-11,10.84,10.44,-0.47,-4.3210
600909.SH,华安证券,2017-01-12,10.33,10.55,0.11,1.0138
600909.SH,华安证券,2017-01-13,10.45,10.43,-0.12,-1.0949
600909.SH,华安证券,2017-01-16,10.30,9.97,-0.46,-4.4280
600909.SH,华安证券,2017-01-17,9.86,10.05,0.09,0.8687
600909.SH,华安证券,2017-01-18,9.96,9.84,-0.21,-2.1053
600909.SH,华安证券,2017-01-19,9.80,10.01,0.16,1.6618
600909.SH,华安证券,2017-01-20,9.96,10.32,0.32,3.1731
600909.SH,华安证券,2017-01-23,10.23,10.23,-0.10,-0.9320
600909.SH,华安证券,2017-01-24,10.24,10.05,-0.17,-1.6933
600909.SH,华安证券,2017-01-25,10.04,10.06,0.01,0.0957
600909.SH,华安证券,2017-01-26,10.12,10.04,-0.03,-0.2868
600909.SH,华安证券,2017-02-03,10.02,10.00,-0.04,-0.3835
600909.SH,华安证券,2017-02-06,10.00,10.12,0.13,1.2512
600909.SH,华安证券,2017-02-07,10.08,9.94,-0.18,-1.8061
600909.SH,华安证券,2017-02-08,9.92,10.69,0.75,7.5508
600909.SH,华安证券,2017-02-09,10.49,10.60,-0.09,-0.8101
600909.SH,华安证券,2017-02-10,10.56,10.86,0.26,2.4501
600909.SH,华安证券,2017-02-13,10.76,10.89,0.03,0.2657
600909.SH,华安证券,2017-02-14,10.87,11.06,0.16,1.5018
600909.SH,华安证券,2017-02-15,10.95,10.99,-0.07,-0.6092
600909.SH,华安证券,2017-02-16,10.86,11.96,0.97,8.8441
600909.SH,华安证券,2017-02-17,11.75,11.92,-0.04,-0.3218
600909.SH,华安证券,2017-02-20,11.61,11.79,-0.13,-1.1299
600909.SH,华安证券,2017-02-21,11.74,11.55,-0.24,-2.0408
600909.SH,华安证券,2017-02-22,11.46,11.34,-0.20,-1.7500
600909.SH,华安证券,2017-02-23,11.32,11.35,0.01,0.0848
600909.SH,华安证券,2017-02-24,11.30,11.32,-0.04,-0.3390
600909.SH,华安证券,2017-02-27,11.24,11.17,-0.14,-1.2755
600909.SH,华安证券,2017-02-28,11.14,11.47,0.30,2.6701
600909.SH,华安证券,2017-03-01,11.44,11.44,-0.03,-0.2517
600909.SH,华安证券,2017-03-02,11.51,12.09,0.65,5.7191
600909.SH,华安证券,2017-03-03,11.86,11.84,-0.25,-2.0684
600909.SH,华安证券,2017-03-06,11.81,11.96,0.12,0.9748
600909.SH,华安证券,2017-03-07,11.95,11.98,0.02,0.1609
600909.SH,华安证券,2017-03-08,11.92,11.79,-0.19,-1.6064
600909.SH,华安证券,2017-03-09,11.74,11.70,-0.09,-0.7347
600909.SH,华安证券,2017-03-10,11.64,11.34,-0.36,-3.0428
600909.SH,华安证券,2017-03-13,11.21,11.26,-0.09,-0.7634
600909.SH,华安证券,2017-03-14,11.25,11.17,-0.09,-0.7692
600909.SH,华安证券,2017-03-15,11.17,11.22,0.05,0.4307
600909.SH,华安证券,2017-03-16,11.34,12.34,1.13,10.0343
600909.SH,华安证券,2017-03-17,12.88,11.83,-0.51,-4.1309
600909.SH,华安证券,2017-03-20,11.79,11.72,-0.12,-0.9756
600909.SH,华安证券,2017-03-21,11.64,11.91,0.19,1.6420
600909.SH,华安证券,2017-03-22,11.79,11.72,-0.19,-1.6155
600909.SH,华安证券,2017-03-23,11.70,11.88,0.16,1.3957
600909.SH,华安证券,2017-03-24,11.82,11.97,0.09,0.7287
600909.SH,华安证券,2017-03-27,12.00,12.12,0.15,1.2862
600909.SH,华安证券,2017-03-28,12.04,12.00,-0.13,-1.0317
600909.SH,华安证券,2017-03-29,11.92,11.18,-0.82,-6.8164
600909.SH,华安证券,2017-03-30,10.97,10.88,-0.30,-2.6678
600909.SH,华安证券,2017-03-31,10.93,11.05,0.16,1.5031
600909.SH,华安证券,2017-04-05,11.02,11.17,0.13,1.1324
600909.SH,华安证券,2017-04-06,11.17,11.27,0.10,0.8613
600909.SH,华安证券,2017-04-07,11.23,11.07,-0.19,-1.7079
600909.SH,华安证券,2017-04-10,10.98,10.69,-0.38,-3.4752
600909.SH,华安证券,2017-04-11,10.71,10.93,0.24,2.2502
600909.SH,华安证券,2017-04-12,10.94,10.92,-0.01,-0.0880
600909.SH,华安证券,2017-04-13,10.83,10.84,-0.08,-0.7048
600909.SH,华安证券,2017-04-14,10.81,10.62,-0.22,-2.0408
600909.SH,华安证券,2017-04-17,10.39,10.30,-0.32,-2.9891
600909.SH,华安证券,2017-04-18,10.34,10.07,-0.23,-2.2409
600909.SH,华安证券,2017-04-19,10.01,10.18,0.11,1.0506
600909.SH,华安证券,2017-04-20,10.16,10.06,-0.12,-1.1342
600909.SH,华安证券,2017-04-21,10.09,9.92,-0.14,-1.4340
600909.SH,华安证券,2017-04-24,9.92,9.72,-0.20,-2.0369
600909.SH,华安证券,2017-04-25,9.79,9.79,0.07,0.6931
600909.SH,华安证券,2017-04-26,9.80,10.05,0.27,2.7532
600909.SH,华安证券,2017-04-27,9.96,10.15,0.10,0.9569
600909.SH,华安证券,2017-04-28,10.07,10.14,-0.01,-0.0948
600909.SH,华安证券,2017-05-02,10.12,10.09,-0.05,-0.4744
600909.SH,华安证券,2017-05-03,10.06,10.02,-0.08,-0.7626
600909.SH,华安证券,2017-05-04,9.98,9.94,-0.08,-0.7685
600909.SH,华安证券,2017-05-05,9.92,10.04,0.10,0.9681
600909.SH,华安证券,2017-05-08,9.81,9.70,-0.34,-3.3557
600909.SH,华安证券,2017-05-09,9.65,9.88,0.18,1.8849
600909.SH,华安证券,2017-05-10,9.87,9.89,0.01,0.0974
600909.SH,华安证券,2017-05-11,9.77,10.03,0.13,1.3619
600909.SH,华安证券,2017-05-12,9.98,10.16,0.13,1.3436
600909.SH,华安证券,2017-05-15,10.06,10.05,-0.12,-1.1364
600909.SH,华安证券,2017-05-16,10.00,10.23,0.18,1.8199
600909.SH,华安证券,2017-05-17,10.20,10.15,-0.08,-0.7526
600909.SH,华安证券,2017-05-18,10.01,9.88,-0.27,-2.6540
600909.SH,华安证券,2017-05-19,9.87,9.87,-0.01,-0.0974
600909.SH,华安证券,2017-05-22,9.78,9.39,-0.48,-4.8733
600909.SH,华安证券,2017-05-23,9.34,8.80,-0.59,-6.2500
600909.SH,华安证券,2017-05-24,8.77,8.92,0.12,1.3115
600909.SH,华安证券,2017-05-25,8.85,9.30,0.38,4.3150
600909.SH,华安证券,2017-05-26,9.26,9.11,-0.19,-2.0683
600909.SH,华安证券,2017-05-31,9.33,9.19,0.08,0.8448
600909.SH,华安证券,2017-06-01,9.12,9.02,-0.17,-1.8848
600909.SH,华安证券,2017-06-02,8.98,9.19,0.17,1.9210
600909.SH,华安证券,2017-06-05,9.13,9.22,0.03,0.3141
600909.SH,华安证券,2017-06-06,9.19,9.27,0.05,0.5219
600909.SH,华安证券,2017-06-07,9.27,9.43,0.16,1.7653
600909.SH,华安证券,2017-06-08,9.42,9.33,-0.10,-1.0204
600909.SH,华安证券,2017-06-09,9.31,9.45,0.12,1.2371
600909.SH,华安证券,2017-06-12,9.38,9.28,-0.17,-1.8330
600909.SH,华安证券,2017-06-13,9.28,9.39,0.12,1.2448
600909.SH,华安证券,2017-06-14,9.36,9.36,-0.03,-0.3074
600909.SH,华安证券,2017-06-15,9.40,9.51,0.14,1.5416
600909.SH,华安证券,2017-06-16,9.48,9.45,-0.06,-0.6073
600909.SH,华安证券,2017-06-19,9.45,9.59,0.14,1.5275
600909.SH,华安证券,2017-06-20,9.58,9.54,-0.05,-0.5015
600909.SH,华安证券,2017-06-21,9.69,9.54,0.00,0.0000
600909.SH,华安证券,2017-06-22,9.49,9.79,0.25,2.6210
600909.SH,华安证券,2017-06-23,9.67,9.93,0.13,1.3752
600909.SH,华安证券,2017-06-26,9.86,10.02,0.09,0.8721
600909.SH,华安证券,2017-06-27,9.97,9.94,-0.08,-0.7685
600909.SH,华安证券,2017-06-28,9.90,9.74,-0.20,-2.0329
600909.SH,华安证券,2017-06-29,9.73,9.78,0.04,0.3953
600909.SH,华安证券,2017-06-30,9.72,9.71,-0.07,-0.6890
600909.SH,华安证券,2017-07-03,9.69,9.74,0.03,0.2973
600909.SH,华安证券,2017-07-04,9.73,9.66,-0.08,-0.7905
600909.SH,华安证券,2017-07-05,9.64,9.89,0.23,2.3904
600909.SH,华安证券,2017-07-06,9.84,9.77,-0.13,-1.2646
600909.SH,华安证券,2017-07-07,9.75,9.94,0.17,1.7734
600909.SH,华安证券,2017-07-10,9.85,9.99,0.05,0.4840
600909.SH,华安证券,2017-07-11,9.98,9.80,-0.18,-1.8304
600909.SH,华安证券,2017-07-12,9.81,9.69,-0.12,-1.1776
600909.SH,华安证券,2017-07-13,9.70,9.84,0.15,1.5889
600909.SH,华安证券,2017-07-14,9.82,9.74,-0.11,-1.0753
600909.SH,华安证券,2017-07-17,9.74,8.91,-0.82,-8.4493
600909.SH,华安证券,2017-07-18,8.87,9.01,0.10,1.0858
600909.SH,华安证券,2017-07-19,8.97,9.38,0.37,4.0816
600909.SH,华安证券,2017-07-20,9.36,9.34,-0.04,-0.4128
600909.SH,华安证券,2017-07-21,9.30,9.29,-0.05,-0.5181
600909.SH,华安证券,2017-07-24,9.28,9.31,0.02,0.2083
600909.SH,华安证券,2017-07-25,9.30,9.19,-0.13,-1.3514
600909.SH,华安证券,2017-07-26,9.21,9.18,-0.01,-0.1054
600909.SH,华安证券,2017-07-27,9.14,9.34,0.16,1.7932
600909.SH,华安证券,2017-07-28,9.30,9.25,-0.09,-0.9326
600909.SH,华安证券,2017-07-31,9.25,9.33,0.08,0.8368
600909.SH,华安证券,2017-08-01,9.34,9.45,0.12,1.2448
600909.SH,华安证券,2017-08-02,9.41,9.80,0.35,3.6885
600909.SH,华安证券,2017-08-03,9.71,9.66,-0.14,-1.3834
600909.SH,华安证券,2017-08-04,9.64,9.74,0.08,0.8016
600909.SH,华安证券,2017-08-07,9.70,9.74,0.00,0.0000
600909.SH,华安证券,2017-08-08,9.71,9.77,0.03,0.2982
600909.SH,华安证券,2017-08-09,9.73,9.59,-0.17,-1.7839
600909.SH,华安证券,2017-08-10,9.61,9.64,0.05,0.5045
600909.SH,华安证券,2017-08-11,9.51,9.23,-0.41,-4.2169
600909.SH,华安证券,2017-08-14,9.28,9.42,0.18,1.9916
600909.SH,华安证券,2017-08-15,9.40,9.40,-0.02,-0.2055
600909.SH,华安证券,2017-08-16,9.42,9.46,0.06,0.6179
600909.SH,华安证券,2017-08-17,9.46,9.52,0.07,0.7165
600909.SH,华安证券,2017-08-18,9.47,9.41,-0.12,-1.2195
600909.SH,华安证券,2017-08-21,9.41,9.49,0.08,0.8230
600909.SH,华安证券,2017-08-22,9.49,9.45,-0.04,-0.4082
600909.SH,华安证券,2017-08-23,9.45,9.55,0.11,1.1270
600909.SH,华安证券,2017-08-24,9.53,9.35,-0.20,-2.1277
600909.SH,华安证券,2017-08-25,9.33,9.57,0.22,2.3810
600909.SH,华安证券,2017-08-28,9.64,10.43,0.86,8.9990
600909.SH,华安证券,2017-08-29,10.36,10.17,-0.26,-2.5046
600909.SH,华安证券,2017-08-30,10.16,10.37,0.19,1.9029
600909.SH,华安证券,2017-08-31,10.30,10.93,0.56,5.4155
600909.SH,华安证券,2017-09-01,10.84,10.99,0.06,0.5314
600909.SH,华安证券,2017-09-04,10.85,10.82,-0.16,-1.4978
600909.SH,华安证券,2017-09-05,10.79,10.71,-0.11,-0.9839
600909.SH,华安证券,2017-09-06,10.63,10.91,0.19,1.8067
600909.SH,华安证券,2017-09-07,10.79,10.64,-0.27,-2.4845
600909.SH,华安证券,2017-09-08,10.64,10.62,-0.02,-0.1820
600909.SH,华安证券,2017-09-11,10.56,10.67,0.05,0.4558
600909.SH,华安证券,2017-09-12,10.67,10.70,0.03,0.2722
600909.SH,华安证券,2017-09-13,10.65,10.65,-0.05,-0.4525
600909.SH,华安证券,2017-09-14,10.67,10.58,-0.07,-0.6364
600909.SH,华安证券,2017-09-15,10.53,10.67,0.09,0.8234
600909.SH,华安证券,2017-09-18,10.69,10.88,0.21,1.9964
600909.SH,华安证券,2017-09-19,10.82,10.64,-0.24,-2.2242
600909.SH,华安证券,2017-09-20,10.59,10.71,0.07,0.6369
600909.SH,华安证券,2017-09-21,10.69,10.70,-0.01,-0.0904
600909.SH,华安证券,2017-09-22,10.65,10.41,-0.28,-2.6244
600909.SH,华安证券,2017-09-25,10.34,10.05,-0.37,-3.5316
600909.SH,华安证券,2017-09-26,10.09,10.13,0.09,0.8671
600909.SH,华安证券,2017-09-27,10.14,10.11,-0.03,-0.2865
600909.SH,华安证券,2017-09-28,10.10,10.12,0.02,0.1916
600909.SH,华安证券,2017-09-29,10.15,10.27,0.15,1.4340
600909.SH,华安证券,2017-10-09,10.53,10.30,0.03,0.2828
600909.SH,华安证券,2017-10-10,10.24,10.33,0.03,0.2820
600909.SH,华安证券,2017-10-11,10.28,10.29,-0.04,-0.3749
600909.SH,华安证券,2017-10-12,10.26,10.26,-0.03,-0.2822
600909.SH,华安证券,2017-10-13,10.32,10.32,0.06,0.5660
600909.SH,华安证券,2017-10-16,10.32,10.10,-0.22,-2.1576
600909.SH,华安证券,2017-10-17,10.06,10.01,-0.09,-0.8629
600909.SH,华安证券,2017-10-18,10.04,9.77,-0.24,-2.4178
600909.SH,华安证券,2017-10-19,9.69,9.49,-0.28,-2.8741
600909.SH,华安证券,2017-10-20,9.49,9.53,0.05,0.5102
600909.SH,华安证券,2017-10-23,9.56,9.59,0.06,0.6091
600909.SH,华安证券,2017-10-24,9.56,9.66,0.07,0.7064
600909.SH,华安证券,2017-10-25,9.65,9.68,0.02,0.2004
600909.SH,华安证券,2017-10-26,9.67,9.67,-0.01,-0.1000
600909.SH,华安证券,2017-10-27,9.64,9.54,-0.13,-1.3013
600909.SH,华安证券,2017-10-30,9.50,9.18,-0.37,-3.8540
600909.SH,华安证券,2017-10-31,9.18,9.28,0.11,1.1603
600909.SH,华安证券,2017-11-01,9.30,9.26,-0.02,-0.2086
600909.SH,华安证券,2017-11-02,9.21,9.25,-0.01,-0.1045
600909.SH,华安证券,2017-11-03,9.25,9.20,-0.06,-0.6276
600909.SH,华安证券,2017-11-06,9.17,9.21,0.02,0.2105
600909.SH,华安证券,2017-11-07,9.25,9.32,0.11,1.1555
600909.SH,华安证券,2017-11-08,9.30,9.48,0.15,1.6615
600909.SH,华安证券,2017-11-09,9.41,9.43,-0.05,-0.5107
600909.SH,华安证券,2017-11-10,9.45,9.47,0.04,0.4107
600909.SH,华安证券,2017-11-13,9.48,9.41,-0.06,-0.6135
600909.SH,华安证券,2017-11-14,9.41,9.21,-0.19,-2.0576
600909.SH,华安证券,2017-11-15,9.21,9.18,-0.04,-0.4202
600909.SH,华安证券,2017-11-16,9.15,8.98,-0.19,-2.1097
600909.SH,华安证券,2017-11-17,8.93,8.32,-0.66,-7.3276
600909.SH,华安证券,2017-11-20,8.22,8.19,-0.14,-1.6279
600909.SH,华安证券,2017-11-21,8.15,8.33,0.15,1.7730
600909.SH,华安证券,2017-11-22,8.33,8.16,-0.17,-2.0906
600909.SH,华安证券,2017-11-23,8.13,7.84,-0.32,-3.9146
600909.SH,华安证券,2017-11-24,7.84,7.84,0.00,0.0000
600909.SH,华安证券,2017-11-27,7.87,7.74,-0.10,-1.2346
600909.SH,华安证券,2017-11-28,7.73,7.80,0.06,0.7500
600909.SH,华安证券,2017-11-29,7.78,7.91,0.11,1.3648
600909.SH,华安证券,2017-11-30,7.81,7.79,-0.12,-1.4688
600909.SH,华安证券,2017-12-01,7.76,7.72,-0.07,-0.8696
600909.SH,华安证券,2017-12-04,7.60,7.32,-0.41,-5.2632
600909.SH,华安证券,2017-12-05,7.31,7.17,-0.15,-1.9841
600909.SH,华安证券,2017-12-06,7.19,7.31,0.14,1.8893
600909.SH,华安证券,2017-12-07,7.19,7.13,-0.17,-2.3841
600909.SH,华安证券,2017-12-08,7.14,7.16,0.03,0.4071
600909.SH,华安证券,2017-12-11,7.16,7.24,0.08,1.0811
600909.SH,华安证券,2017-12-12,7.23,7.09,-0.15,-2.0053
600909.SH,华安证券,2017-12-13,7.09,7.21,0.12,1.6371
600909.SH,华安证券,2017-12-14,7.17,7.17,-0.04,-0.5369
600909.SH,华安证券,2017-12-15,7.17,7.16,-0.01,-0.1350
600909.SH,华安证券,2017-12-18,7.17,7.20,0.04,0.5405
600909.SH,华安证券,2017-12-19,7.24,7.28,0.08,1.0753
600909.SH,华安证券,2017-12-20,7.25,7.18,-0.10,-1.3298
600909.SH,华安证券,2017-12-21,7.18,7.22,0.04,0.5391
600909.SH,华安证券,2017-12-22,7.19,7.10,-0.12,-1.6086
600909.SH,华安证券,2017-12-25,7.10,6.89,-0.21,-2.9973
600909.SH,华安证券,2017-12-26,6.89,6.92,0.03,0.4213
600909.SH,华安证券,2017-12-27,6.92,6.88,-0.04,-0.5594
600909.SH,华安证券,2017-12-28,6.84,7.09,0.21,3.0942
600909.SH,华安证券,2017-12-29,7.02,7.04,-0.06,-0.8186
600909.SH,华安证券,2018-01-02,7.09,7.10,0.07,0.9629
600909.SH,华安证券,2018-01-03,7.13,7.41,0.31,4.3597
600909.SH,华安证券,2018-01-04,7.32,7.46,0.05,0.6527
600909.SH,华安证券,2018-01-05,7.42,7.45,-0.01,-0.1297
600909.SH,华安证券,2018-01-08,7.40,7.56,0.11,1.4286
600909.SH,华安证券,2018-01-09,7.53,7.42,-0.14,-1.7926
600909.SH,华安证券,2018-01-10,7.42,7.40,-0.02,-0.2608
600909.SH,华安证券,2018-01-11,7.37,7.43,0.03,0.3922
600909.SH,华安证券,2018-01-12,7.44,7.39,-0.05,-0.6510
600909.SH,华安证券,2018-01-15,7.35,7.06,-0.33,-4.4561
600909.SH,华安证券,2018-01-16,7.07,7.35,0.29,4.1152
600909.SH,华安证券,2018-01-17,7.37,7.58,0.23,3.1621
600909.SH,华安证券,2018-01-18,7.58,7.62,0.04,0.5109
